"state","report_years","years_max","base_population","category","subcategory","geo_unit","geography","measure_group","measure_value","indicator","estimate","confidence_level","confidence_value","order"
"Ohio","2017-2018",2018,"grade 3","child school lunch program enrollment or eligibility","enrolled","Appalachian status","Appalachian","caries","any history","caries experience",60,"lower_CI",NA,13501
"Ohio","2017-2018",2018,"grade 3","child school lunch program enrollment or eligibility","enrolled","Appalachian status","Appalachian","caries","any history","caries experience",60,"upper_CI",NA,9986498
"Ohio","2017-2018",2018,"grade 3","child school lunch program enrollment or eligibility","not enrolled","Appalachian status","Appalachian","caries","any history","caries experience",27,"lower_CI",NA,13503
"Ohio","2017-2018",2018,"grade 3","child school lunch program enrollment or eligibility","not enrolled","Appalachian status","Appalachian","caries","any history","caries experience",27,"upper_CI",NA,9986496
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","treatment need","none","treatment need: none",74.2,"lower_CI",68.9,13505
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","treatment need","none","treatment need: none",74.2,"upper_CI",79.4,9986494
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","caries","untreated","untreated caries",41.7,"lower_CI",33.5,13507
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","caries","untreated","untreated caries",41.7,"upper_CI",50,9986492
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","caries","any history","caries experience",31.7,"lower_CI",27.9,13509
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","caries","any history","caries experience",31.7,"upper_CI",35.6,9986490
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","caries","untreated","untreated caries",24,"lower_CI",20.2,13511
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","caries","untreated","untreated caries",24,"upper_CI",27.8,9986488
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","treatment need","early","treatment need: early",20.9,"lower_CI",15.7,13513
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","treatment need","early","treatment need: early",20.9,"upper_CI",26.2,9986486
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","treatment need","urgent","treatment need: urgent",4.9,"lower_CI",2.6,13515
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","treatment need","urgent","treatment need: urgent",4.9,"upper_CI",7.2,9986484
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","dental sealants","present","dental sealants",2.2,"lower_CI",1,13517
"Michigan","2017-2018",2018,"Head Start","all","total","region","detroit metro area","dental sealants","present","dental sealants",2.2,"upper_CI",3.3,9986482
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","treatment need","none","treatment need: none",75.5,"lower_CI",71.5,13519
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","treatment need","none","treatment need: none",75.5,"upper_CI",79.5,9986480
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","caries","untreated","untreated caries",49.8,"lower_CI",43.2,13521
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","caries","untreated","untreated caries",49.8,"upper_CI",56.5,9986478
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","caries","any history","caries experience",38.9,"lower_CI",33.9,13523
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","caries","any history","caries experience",38.9,"upper_CI",43.8,9986476
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","caries","untreated","untreated caries",22.8,"lower_CI",18.7,13525
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","caries","untreated","untreated caries",22.8,"upper_CI",27,9986474
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","treatment need","early","treatment need: early",19.8,"lower_CI",15.9,13527
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","treatment need","early","treatment need: early",19.8,"upper_CI",23.7,9986472
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","treatment need","urgent","treatment need: urgent",4.7,"lower_CI",2.8,13529
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","treatment need","urgent","treatment need: urgent",4.7,"upper_CI",6.5,9986470
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","dental sealants","present","dental sealants",1.2,"lower_CI",0.2,13531
"Michigan","2017-2018",2018,"Head Start","all","total","region","lower lower peninsula","dental sealants","present","dental sealants",1.2,"upper_CI",2.1,9986468
"Ohio","2017-2018",2018,"grade 3","child school lunch program enrollment or eligibility","enrolled","Appalachian status","Non-Appalachian","caries","untreated","untreated caries",46,"lower_CI",NA,13533
"Ohio","2017-2018",2018,"grade 3","child school lunch program enrollment or eligibility","enrolled","Appalachian status","Non-Appalachian","caries","untreated","untreated caries",46,"upper_CI",NA,9986466
"Ohio","2017-2018",2018,"grade 3","child school lunch program enrollment or eligibility","not enrolled","Appalachian status","Non-Appalachian","caries","untreated","untreated caries",18,"lower_CI",NA,13535
"Ohio","2017-2018",2018,"grade 3","child school lunch program enrollment or eligibility","not enrolled","Appalachian status","Non-Appalachian","caries","untreated","untreated caries",18,"upper_CI",NA,9986464
"Wisconsin","2018",2018,"grade 3","all","total","region","North","dental sealants","present","dental sealants",86.4,"lower_CI",82.8,13537
"Wisconsin","2018",2018,"grade 3","all","total","region","North","dental sealants","present","dental sealants",86.4,"upper_CI",90.1,9986462
"Wisconsin","2018",2018,"grade 3","all","total","region","North","caries","any history","caries experience",63.7,"lower_CI",55.6,13539
"Wisconsin","2018",2018,"grade 3","all","total","region","North","caries","any history","caries experience",63.7,"upper_CI",71.7,9986460
"Wisconsin","2018",2018,"grade 3","all","total","region","North","caries","untreated","untreated caries",14.1,"lower_CI",9,13541
"Wisconsin","2018",2018,"grade 3","all","total","region","North","caries","untreated","untreated caries",14.1,"upper_CI",19.2,9986458
"Wisconsin","2018",2018,"grade 3","all","total","region","North","treatment need","early or urgent","treatment need: early or urgent",12.4,"lower_CI",7.3,13543
"Wisconsin","2018",2018,"grade 3","all","total","region","North","treatment need","early or urgent","treatment need: early or urgent",12.4,"upper_CI",17.6,9986456
"Wisconsin","2018",2018,"grade 3","all","total","region","Northeast","caries","any history","caries experience",66.6,"lower_CI",61,13545
"Wisconsin","2018",2018,"grade 3","all","total","region","Northeast","caries","any history","caries experience",66.6,"upper_CI",72.2,9986454
"Wisconsin","2018",2018,"grade 3","all","total","region","Northeast","dental sealants","present","dental sealants",61.6,"lower_CI",54.4,13547
"Wisconsin","2018",2018,"grade 3","all","total","region","Northeast","dental sealants","present","dental sealants",61.6,"upper_CI",68.8,9986452
"Wisconsin","2018",2018,"grade 3","all","total","region","Northeast","treatment need","early or urgent","treatment need: early or urgent",20.7,"lower_CI",16.3,13549
"Wisconsin","2018",2018,"grade 3","all","total","region","Northeast","treatment need","early or urgent","treatment need: early or urgent",20.7,"upper_CI",25.2,9986450
"Wisconsin","2018",2018,"grade 3","all","total","region","Northeast","caries","untreated","untreated caries",20,"lower_CI",15.7,13551
"Wisconsin","2018",2018,"grade 3","all","total","region","Northeast","caries","untreated","untreated caries",20,"upper_CI",24.3,9986448
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 1","caries","any history","caries experience",52.9,"lower_CI",NA,13553
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 1","caries","any history","caries experience",52.9,"upper_CI",NA,9986446
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 1","caries","untreated","untreated caries",19.6,"lower_CI",NA,13555
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 1","caries","untreated","untreated caries",19.6,"upper_CI",NA,9986444
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 1","treatment need","early","treatment need: early",19,"lower_CI",NA,13557
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 1","treatment need","early","treatment need: early",19,"upper_CI",NA,9986442
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 1","treatment need","urgent","treatment need: urgent",0.3,"lower_CI",NA,13559
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 1","treatment need","urgent","treatment need: urgent",0.3,"upper_CI",NA,9986440
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 11","caries","any history","caries experience",74.2,"lower_CI",NA,13561
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 11","caries","any history","caries experience",74.2,"upper_CI",NA,9986438
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 11","caries","untreated","untreated caries",21.1,"lower_CI",NA,13563
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 11","caries","untreated","untreated caries",21.1,"upper_CI",NA,9986436
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 11","treatment need","early","treatment need: early",19,"lower_CI",NA,13565
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 11","treatment need","early","treatment need: early",19,"upper_CI",NA,9986434
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 11","treatment need","urgent","treatment need: urgent",1.3,"lower_CI",NA,13567
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 11","treatment need","urgent","treatment need: urgent",1.3,"upper_CI",NA,9986432
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 2&3","caries","any history","caries experience",63.6,"lower_CI",NA,13569
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 2&3","caries","any history","caries experience",63.6,"upper_CI",NA,9986430
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 2&3","caries","untreated","untreated caries",12.5,"lower_CI",NA,13571
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 2&3","caries","untreated","untreated caries",12.5,"upper_CI",NA,9986428
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 2&3","treatment need","early","treatment need: early",12.2,"lower_CI",NA,13573
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 2&3","treatment need","early","treatment need: early",12.2,"upper_CI",NA,9986426
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 2&3","treatment need","urgent","treatment need: urgent",0.3,"lower_CI",NA,13575
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 2&3","treatment need","urgent","treatment need: urgent",0.3,"upper_CI",NA,9986424
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 4&5N","caries","any history","caries experience",76.7,"lower_CI",NA,13577
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 4&5N","caries","any history","caries experience",76.7,"upper_CI",NA,9986422
"Texas","2017-2018",2018,"grade 3","all","total","public health region","Public health region 4&5N","caries","untreated","untreated caries",19.3,"lower_CI",NA,13579
