PWS_ID,state,water_system_id,PWS_name,county,population,fluorided_status,fluoride_conc
TX-1250032,TX,1250032,CAMP SHAWONDASSE,Jim Wells ,29,Yes,0.6
TX-1250033,TX,1250033,ENGLISH ACRES,Jim Wells ,87,Yes,0.6
TX-1250037,TX,1250037,QUICK STOP MODEL MARKET,Jim Wells ,242,Yes,1
TX-1260001,TX,1260001,CITY OF ALVARADO,Johnson ,3386,Yes,1.28
TX-1260002,TX,1260002,BURLESON,Johnson ,44106,Yes,0.7
TX-1260003,TX,1260003,CLEBURNE,Johnson ,29575,Yes,1.19
TX-1260004,TX,1260004,GRANDVIEW,Johnson ,1567,Yes,1.28
TX-1260006,TX,1260006,VENUS CITY OF,Johnson ,1983,No,0.38
TX-1260007,TX,1260007,GODLEY CITY OF,Johnson ,1065,No,0.2
TX-1260008,TX,1260008,KEENE,Johnson ,6164,Yes,1.3
TX-1260009,TX,1260009,TPWD CLEBURNE STATE PARK,Johnson ,437,No,0.35
TX-1260010,TX,1260010,OAKVIEW FARMS SUBDIVISION,Johnson ,238,Yes,1.28
TX-1260011,TX,1260011,CROWLEY 1 ACRE - SKY CORP WATER CO,Johnson ,1799,Yes,0.8
TX-1260012,TX,1260012,CROWLEY TWO ACRE SUBDIVISION,Johnson ,241,No,0.3
TX-1260016,TX,1260016,BETHANY WSC,Johnson ,4450,Yes,1.6
TX-1260017,TX,1260017,BETHESDA WSC,Johnson ,30562,Yes,0.7
TX-1260018,TX,1260018,JOHNSON COUNTY SUD,Johnson ,40090,Yes,0.7
TX-1260019,TX,1260019,JOHNSON COUNTY FWSD NO 1,Johnson ,5316,No,0.2
TX-1260021,TX,1260021,PARKER WATER SUPPLY CORPORATION,Johnson ,2687,Yes,0.6
TX-1260022,TX,1260022,RIO VISTA CITY OF,Johnson ,1268,No,0.5
TX-1260025,TX,1260025,SUNDANCE ADDITION,Johnson ,763,No,0.3
TX-1260029,TX,1260029,SUMMIT RIDGE ESTATES,Johnson ,252,No,0
TX-1260031,TX,1260031,OAKRIDGE SQUARE MOBILE HOME PARK,Johnson ,170,Yes,0.9
TX-1260034,TX,1260034,NORTHCREST ADDITION,Johnson ,691,Yes,0.9
TX-1260035,TX,1260035,RIDGE CREST ADDITION,Johnson ,424,Yes,1
TX-1260037,TX,1260037,TEX RIDES SUBDIVISION,Johnson ,46,Yes,0.8
TX-1260038,TX,1260038,TWIN CREEK SUBDIVISION,Johnson ,728,No,0.1
TX-1260039,TX,1260039,BLUE WATER OAKS SUBDIVISION,Johnson ,387,Yes,0.7
TX-1260047,TX,1260047,BURLESON OAKS ESTATES,Johnson ,302,No,0
TX-1260053,TX,1260053,CRESSON WATER WORKS,Johnson ,282,Yes,1.2
TX-1260056,TX,1260056,FISHERMAN'S PARADISE,Johnson ,264,No,0.5
TX-1260060,TX,1260060,SKYLINE DRIVE LANDOWNERS ASSN,Johnson ,60,No,0.2
TX-1260061,TX,1260061,A & A MOBILE HOME PARK,Johnson ,73,No,0
TX-1260063,TX,1260063,WEST MEADOW SUBDIVISION,Johnson ,73,No,0.2
TX-1260064,TX,1260064,ROLLING OAKS SUBDIVISION,Johnson ,223,Yes,1.4
TX-1260066,TX,1260066,MANSFIELD SOUTH,Johnson ,196,Yes,1.6
TX-1260067,TX,1260067,PEACEFUL MEADOWS SUBDIVISION,Johnson ,128,Yes,1
TX-1260068,TX,1260068,THOMAS ACRES,Johnson ,116,No,0.5
TX-1260069,TX,1260069,SUNSHINE COUNTRY ACRES,Johnson ,124,Yes,0.9
TX-1260070,TX,1260070,WOODLAND OAKS ESTATES,Johnson ,135,Yes,1.3
TX-1260071,TX,1260071,SHADY HILLS ESTATES WATER SYSTEM,Johnson ,151,Yes,1.5
TX-1260072,TX,1260072,SHADY MEADOWS ESTATES,Johnson ,145,Yes,1.05
TX-1260073,TX,1260073,CAHILL COUNTRY WATER SYSTEM,Johnson ,104,Yes,1.8
TX-1260074,TX,1260074,METROPLEX HOMESTEADS WATER SUPPLY,Johnson ,3204,Yes,2.6
TX-1260076,TX,1260076,FALCON CREST WATER SYSTEM,Johnson ,180,Yes,0.74
TX-1260077,TX,1260077,WEST PARK VILLAGE,Johnson ,73,No,0.4
TX-1260078,TX,1260078,RANCHO VILLA SUBDIVISION,Johnson ,160,No,0.4
TX-1260080,TX,1260080,BELL MANOR SUBDIVISION,Johnson ,61,No,0.4
TX-1260082,TX,1260082,ROCK CREEK ESTATES,Johnson ,104,No,0.4
TX-1260084,TX,1260084,BUFFALO CREEK,Johnson ,104,Yes,0.6
TX-1260086,TX,1260086,SANDERS VIEW SUBDIVISION,Johnson ,58,Yes,0.6
TX-1260088,TX,1260088,NORTH WHISPERING MEADOWS,Johnson ,56,No,0.2
TX-1260090,TX,1260090,JOHN DAME,Johnson ,116,No,0.28
TX-1260092,TX,1260092,GARDEN ACRES SUBD WATER SYSTEM,Johnson ,99,Yes,1.1
TX-1260094,TX,1260094,SOUTHERN ACRES WATER SYSTEM,Johnson ,26,No,0.2
TX-1260097,TX,1260097,MOUNTAINAIRE MOBILE HOME PARK,Johnson ,70,No,0.4
TX-1260098,TX,1260098,WESTLAKE VILLAGE MOBILE HOME PARK,Johnson ,113,Yes,0.6
TX-1260099,TX,1260099,NOLAN RIVER ESTATES,Johnson ,282,Yes,0.7
TX-1260101,TX,1260101,WALDEN ESTATES WATER COMPANY,Johnson ,270,No,0.28
TX-1260103,TX,1260103,SHADED LANE ESTATES,Johnson ,697,Yes,1.3
TX-1260104,TX,1260104,OAK LEAF TRAIL,Johnson ,102,Yes,0.7
TX-1260105,TX,1260105,GOLDEN 60'S SUBDIVISION,Johnson ,87,Yes,1.6
TX-1260106,TX,1260106,WILLIAMS MOBILE HOME PARK,Johnson ,221,Yes,1.2
TX-1260107,TX,1260107,UNION HILL WATER SYSTEM,Johnson ,46,No,0.5
TX-1260108,TX,1260108,PRIMROSE MOBILE HOME PARK,Johnson ,58,No,0.4
TX-1260114,TX,1260114,MOCKINGBIRD HILL MOBILE HOME PARK,Johnson ,250,Yes,2.6
TX-1260116,TX,1260116,TRIPLE H ESTATES,Johnson ,58,No,0.3
TX-1260117,TX,1260117,SPACE ACRES WATER SYSTEM - NORTH,Johnson ,145,No,0
TX-1260118,TX,1260118,STONEFIELD WATER SYSTEM,Johnson ,92,No,0.3
TX-1260120,TX,1260120,GRANADA VISTA,Johnson ,218,No,0.2
TX-1260121,TX,1260121,WALNUT CREEK MOBILE HOME PARK,Johnson ,145,Yes,0.9
TX-1260122,TX,1260122,MARTIN CREEK ESTATES,Johnson ,61,No,0.5
TX-1260123,TX,1260123,THE HILLS OF SPRINGWOOD,Johnson ,993,No,0.3
TX-1260124,TX,1260124,OAKRIDGE MOBILE HOME SUBDIVISION,Johnson ,48,Yes,0.8
TX-1260127,TX,1260127,THE RETREAT WATER SUPPLY,Johnson ,398,No,0.3
TX-1260131,TX,1260131,RANCH OAKS MOBILE HOME PARK,Johnson ,142,No,0.2
TX-1270001,TX,1270001,ANSON,Jones ,2418,Yes,0.6
TX-1270002,TX,1270002,CITY OF HAMLIN,Jones ,1842,Yes,0.7
TX-1270003,TX,1270003,STAMFORD,Jones ,3024,No,0.4
TX-1270005,TX,1270005,ERICKSDAHL WATER SUPPLY CORP,Jones ,266,No,0.4
TX-1270006,TX,1270006,HAWLEY WSC,Jones ,7763,Yes,0.7
TX-1270007,TX,1270007,LUEDERS CITY OF,Jones ,508,No,0.4
TX-1280001,TX,1280001,KARNES CITY,Karnes ,4118,Yes,0.85
TX-1280002,TX,1280002,KENEDY,Karnes ,6539,Yes,0.7
TX-1280003,TX,1280003,RUNGE,Karnes ,1451,Yes,0.6
TX-1280004,TX,1280004,FALLS CITY,Karnes ,1262,Yes,0.9
TX-1280007,TX,1280007,EL OSO WSC,Karnes ,8043,Yes,1
TX-1280012,TX,1280012,KENEDY MANOR,Karnes ,97,Yes,1
TX-1290002,TX,1290002,CITY OF FORNEY,Kaufman ,16252,Yes,0.7
TX-1290003,TX,1290003,CITY OF KAUFMAN,Kaufman ,6667,Yes,0.7
TX-1290004,TX,1290004,KEMP,Kaufman ,2229,No,0.2
TX-1290005,TX,1290005,CITY OF MABANK,Kaufman ,10979,Yes,0.7
TX-1290006,TX,1290006,CITY OF TERRELL,Kaufman ,17089,Yes,0.7
TX-1290007,TX,1290007,CRANDALL,Kaufman ,2883,Yes,0.7
TX-1290010,TX,1290010,ABLE SPRINGS SUD,Kaufman ,3220,Yes,0.7
TX-1290011,TX,1290011,BECKER-JIBA WSC,Kaufman ,3364,Yes,0.7
TX-1290012,TX,1290012,COLLEGE MOUND SUD,Kaufman ,9362,Yes,0.7
TX-1290013,TX,1290013,ELMO WATER SUPPLY CORPORATION,Kaufman ,2206,Yes,0.7
TX-1290014,TX,1290014,FORNEY LAKE WSC,Kaufman ,7064,Yes,0.7
TX-1290015,TX,1290015,GASTONIA-SCURRY WSC,Kaufman ,8184,Yes,0.7
TX-1290016,TX,1290016,HIGH POINT WATER SUPPLY CORPORATION,Kaufman ,6559,Yes,0.7
TX-1290018,TX,1290018,LAWRENCE WSC,Kaufman ,792,Yes,0.7
TX-1290019,TX,1290019,MARKOUT WSC,Kaufman ,2335,Yes,0.7
TX-1290021,TX,1290021,NORTH KAUFMAN WSC,Kaufman ,2133,Yes,0.7
TX-1290022,TX,1290022,POETRY WSC,Kaufman ,3108,Yes,0.7
TX-1290023,TX,1290023,ROSE HILL SUD,Kaufman ,4179,Yes,0.7
TX-1290025,TX,1290025,TALTY WSC,Kaufman ,7609,Yes,0.7
TX-1290027,TX,1290027,OAK GROVE TEXAS WSC,Kaufman ,726,Yes,0.7
TX-1290038,TX,1290038,COUNTRY CLUB WATER SUPPLY INC,Kaufman ,865,Yes,0.7
TX-1290042,TX,1290042,SOUTHEAST WATER COMPANY,Kaufman ,196,Yes,0.7
TX-1290043,TX,1290043,KAUFMAN COUNTY FWSD 1A,Kaufman ,4623,Yes,0.7
TX-1290046,TX,1290046,KAUFMAN COUNTY MUD 11,Kaufman ,3335,Yes,0.7
TX-1290047,TX,1290047,KAUFMAN COUNTY MUD 12,Kaufman ,0,Yes,0.7
TX-1290050,TX,1290050,FOUR POST COMMUNITY WATER SYSTEM,Kaufman ,64,No,0.2
TX-1290052,TX,1290052,NORTH TX MWD - TAWAKONI WTP,Kaufman ,0,Yes,0.7
TX-1300001,TX,1300001,BOERNE,Kendall ,15532,Yes,0.96
TX-1300002,TX,1300002,KENDALL COUNTY WCID 1,Kendall ,2603,Yes,1.9
TX-1300005,TX,1300005,CASCADE MOBILE HOME PARK,Kendall ,296,Yes,1.7
TX-1300006,TX,1300006,BEL-AIRE MOBILE HOME PARK,Kendall ,58,No,0.3
TX-1300007,TX,1300007,ELMS MOBILE HOME PARK THE,Kendall ,55,Yes,1.6
TX-1300008,TX,1300008,FOOTHILLS MOBILE HOME RANCH,Kendall ,169,Yes,3.12
TX-1300010,TX,1300010,CARDINAL TRAILER PARK,Kendall ,46,Yes,0.9
TX-1300013,TX,1300013,FOOTHILLS MOBILE HOME RANCH ANNEX,Kendall ,21,No,0.3
TX-1300014,TX,1300014,SHADY REST MOBILE HOME PARK,Kendall ,93,Yes,1.2
TX-1300015,TX,1300015,CAMP ALZAFAR,Kendall ,277,Yes,1.8
TX-1300017,TX,1300017,JAMES AVERY CRAFTSMAN,Kendall ,34,Yes,1.5
TX-1300018,TX,1300018,CAMP MIRA SOL,Kendall ,193,Yes,2
TX-1300019,TX,1300019,CAMP CAPERS,Kendall ,213,Yes,0.6
TX-1300021,TX,1300021,BERGHEIM CAMPGROUND,Kendall ,64,Yes,2
TX-1300024,TX,1300024,ALAMO FIESTA R V RESORT,Kendall ,428,Yes,2.1
TX-1300025,TX,1300025,TAPATIO SPRINGS RESORT,Kendall ,358,Yes,2.9
TX-1300027,TX,1300027,EVERGREEN MOBILE HOME PARK,Kendall ,64,No,0
TX-1300028,TX,1300028,CAVERNS INN,Kendall ,290,Yes,2.8
TX-1300029,TX,1300029,PO PO FAMILY RESTAURANT,Kendall ,208,Yes,2.3
TX-1300030,TX,1300030,TPWD GUADALUPE RIVER STATE PARK,Kendall ,2094,No,0.58
TX-1300031,TX,1300031,HIS HILL RANCH CAMP,Kendall ,145,No,1.85
TX-1300032,TX,1300032,STONEGATE WATER SYSTEM,Kendall ,287,No,0.5
TX-1300033,TX,1300033,KENDALL COUNTY UTILITIES CO,Kendall ,2536,Yes,2.7
TX-1300034,TX,1300034,WALNUT HILLS,Kendall ,563,Yes,2.6
TX-1300035,TX,1300035,PLATTEN CREEK WATER SYSTEM,Kendall ,110,Yes,1.5
TX-1300036,TX,1300036,TEN WEST RANCHES,Kendall ,119,Yes,2.1
TX-1300037,TX,1300037,BOERNE CHRYSLER DODGE,Kendall ,73,No,0.4
TX-1300039,TX,1300039,WARING KNOLL SUBDIVISION,Kendall ,44,No,0.3
TX-1300041,TX,1300041,KENDALL POINTE,Kendall ,325,No,0.3
TX-1300043,TX,1300043,COMFORT ISD HIGH SCHOOL,Kendall ,387,Yes,1.7
TX-1300044,TX,1300044,SHERWOOD-MT PISGAH WSC,Kendall ,25,Yes,1.9
TX-1300046,TX,1300046,TOP OF THE HILL RV RESORT,Kendall ,325,Yes,2.1
TX-1300048,TX,1300048,CORDILLERA RANCH,Kendall ,897,No,2.48
TX-1300051,TX,1300051,MICHELS PROPERTIES,Kendall ,97,Yes,0.7
TX-1300052,TX,1300052,OBRIENS RESTAURANT,Kendall ,77,No,0.4
TX-1310001,TX,1310001,SARITA SEWER SERVICE/WATER SUPPLY,Kenedy ,215,Yes,0.6
TX-1310003,TX,1310003,KING RANCH - NORIAS,Kenedy ,28,Yes,2.9
TX-1310005,TX,1310005,US HWY 77 COMFORT STATION SARIT,Kenedy ,97,Yes,0.6
TX-1310007,TX,1310007,US BORDER PATROL STATION K 24,Kenedy ,58,Yes,0.8
TX-1320001,TX,1320001,JAYTON CITY OF,Kent ,493,No,0.4
TX-1320006,TX,1320006,RIO BRAZOS WATER SYSTEM,Kent ,104,Yes,0.6
TX-1330001,TX,1330001,KERRVILLE,Kerr ,22160,Yes,0.65
TX-1330002,TX,1330002,SCENIC VALLEY MOBILE HOME PARK,Kerr ,174,Yes,0.88
TX-1330006,TX,1330006,CANYON SPRINGS WATER WORKS,Kerr ,551,Yes,1.64
TX-1330007,TX,1330007,CENTER POINT - WIEDENFELD SYSTEM,Kerr ,163,Yes,1.6
TX-1330009,TX,1330009,GUADALUPE HTS UTIL CO,Kerr ,647,Yes,1.08
TX-1330010,TX,1330010,CENTER POINT - TAYLOR SYSTEM,Kerr ,476,Yes,0.98
TX-1330011,TX,1330011,INGRAM WSC,Kerr ,5067,Yes,1
TX-1330013,TX,1330013,ROYAL OAKS SUBDIVISION,Kerr ,116,Yes,1.3
TX-1330015,TX,1330015,WESTWOOD PARK SUBDIVISION,Kerr ,308,Yes,1.6
TX-1330016,TX,1330016,TEXAS LIONS CAMP,Kerr ,387,Yes,1.5
TX-1330017,TX,1330017,WILDERNESS THE,Kerr ,134,No,0.5
TX-1330018,TX,1330018,OAK GROVE MOBILE HOME PARK,Kerr ,171,Yes,1.2
TX-1330019,TX,1330019,CEDAR SPRINGS MOBILE HOME VILLAGE,Kerr ,128,Yes,1.2
TX-1330020,TX,1330020,MIDWAY MOBILE HOME PARK,Kerr ,64,Yes,0.9
TX-1330021,TX,1330021,KERRVILLE SCHREINER PARK,Kerr ,938,Yes,1.6
TX-1330022,TX,1330022,BUFFINGTON HILL COUNTRY R V PARK,Kerr ,50,Yes,1
TX-1330024,TX,1330024,WOODHAVEN MOBILE HOME PARK,Kerr ,99,Yes,1.3
TX-1330025,TX,1330025,SPLIT ROCK WATER SYSTEM INC,Kerr ,78,Yes,0.6
TX-1330027,TX,1330027,VERDE PARK ESTATES WATER SYSTEM,Kerr ,203,Yes,1.8
TX-1330028,TX,1330028,WESTCREEK ESTATES WATER SYSTEM,Kerr ,395,Yes,1.2
TX-1330030,TX,1330030,HILLS AND DALES SUBDIVISION,Kerr ,212,Yes,1.4
TX-1330031,TX,1330031,TEXAS CATHOLIC BOYS CAMP,Kerr ,145,No,1.7
TX-1330033,TX,1330033,HILL COUNTRY CAMP,Kerr ,242,Yes,1
TX-1330034,TX,1330034,CHILDRENS ASSOCIATIONS FOR MAXIMUM,Kerr ,310,Yes,1.8
TX-1330036,TX,1330036,ERLUND SUBDIVISION,Kerr ,731,Yes,1.6
TX-1330039,TX,1330039,HERMANN SONS HOME,Kerr ,182,Yes,1.9
TX-1330040,TX,1330040,TXDOT-COMFORT STATION-I-10,Kerr ,677,Yes,1.5
TX-1330041,TX,1330041,LOMA VISTA WATER SYSTEM,Kerr ,3311,Yes,1.32
TX-1330043,TX,1330043,RIVER FRONT VILLAGE,Kerr ,172,Yes,1
TX-1330044,TX,1330044,HIDEAWAY MOBILE HOME PARK,Kerr ,67,Yes,1
TX-1330046,TX,1330046,VERDE HILLS WATER SUPPLY CORP,Kerr ,58,Yes,1.6
TX-1330055,TX,1330055,TURTLE CREEK INDUSTRIES,Kerr ,126,Yes,1.3
TX-1330062,TX,1330062,AQUA VISTA UTILITIES COMPANY,Kerr ,273,Yes,0.9
TX-1330065,TX,1330065,JAMES AVERY CRAFTSMAN,Kerr ,387,Yes,0.9
TX-1330067,TX,1330067,MONTEBELLO ESTATES WATER WORKS,Kerr ,102,Yes,1.4
TX-1330068,TX,1330068,STARLITE RECOVERY CENTER,Kerr ,121,Yes,1.6
TX-1330080,TX,1330080,WEIDENFELD WATER WORKS,Kerr ,84,Yes,1.7
TX-1330083,TX,1330083,HILL COUNTRY RANCH ESTATES,Kerr ,55,Yes,1.8
TX-1330085,TX,1330085,WOODS WATER SUPPLY CORPORATION,Kerr ,305,Yes,1.65
TX-1330086,TX,1330086,RUSTIC HILLS WSC,Kerr ,107,Yes,2
TX-1330091,TX,1330091,OAK FOREST SOUTH WATER SUPPLY,Kerr ,624,Yes,1.7
TX-1330092,TX,1330092,BUMBLEBEE HILLS,Kerr ,247,Yes,1.5
TX-1330093,TX,1330093,MARY MEAD WATER SYSTEM,Kerr ,204,Yes,2.1
TX-1330094,TX,1330094,LA HACIENDA TREATMENT CENTER,Kerr ,213,Yes,1.9
TX-1330095,TX,1330095,VETERANS ADMINISTRATION HOSPITAL,Kerr ,895,Yes,1.1
TX-1330097,TX,1330097,NICKERSON FARM WATER SYSTEM,Kerr ,206,Yes,1.6
TX-1330099,TX,1330099,FOUR SEASONS,Kerr ,78,Yes,1.2
TX-1330100,TX,1330100,INGRAM TOM MOORE HIGH SCHOOL,Kerr ,493,Yes,1.1
TX-1330101,TX,1330101,SLEEPY HOLLOW,Kerr ,157,Yes,1.1
TX-1330102,TX,1330102,OX HOLLOW WATER SYSTEM,Kerr ,84,Yes,1.28
TX-1330103,TX,1330103,HILL COUNTRY YOUTH RANCH,Kerr ,97,Yes,0.8
TX-1330105,TX,1330105,HILL COUNTRY ARTS FOUNDATION,Kerr ,290,Yes,1
TX-1330107,TX,1330107,PECAN VALLEY,Kerr ,110,Yes,1.9
TX-1330109,TX,1330109,USDA LIVESTOCK INSECT RESEARCH LAB,Kerr ,29,No,0.88
TX-1330110,TX,1330110,FOREST OAKS MOBILE HOME PARK,Kerr ,55,Yes,0.8
TX-1330111,TX,1330111,CENTER POINT NORTH WATER SYSTEM,Kerr ,229,Yes,1.6
TX-1330113,TX,1330113,WOODCREEK WATER SUPPLY,Kerr ,937,Yes,1.4
TX-1330114,TX,1330114,SILVER CREEK WATER SUPPLY,Kerr ,252,Yes,1.5
TX-1330118,TX,1330118,HORSESHOE OAKS SUBD WATER SYSTEM,Kerr ,104,Yes,0.9
TX-1330119,TX,1330119,SHALAKO WATER SUPPLY,Kerr ,119,Yes,0.9
TX-1330122,TX,1330122,CHEROKEE MOBILE HOME PARK,Kerr ,104,Yes,1
TX-1330123,TX,1330123,KERR VILLA MOBILE HOME PARK,Kerr ,116,Yes,1
TX-1330124,TX,1330124,NORTHWEST HILLS SUBDIVISION,Kerr ,305,Yes,0.8
TX-1330126,TX,1330126,BEAR PAW WATER SYSTEM,Kerr ,342,Yes,1.2
TX-1330127,TX,1330127,PARK PLACE SUBD - CENTER POINT,Kerr ,131,Yes,1.7
TX-1330128,TX,1330128,SOUTHERN HILLS WATER SYSTEM,Kerr ,862,Yes,1.5
TX-1330129,TX,1330129,CARDINAL ACRES,Kerr ,67,No,0.3
TX-1330130,TX,1330130,WHITE OAK,Kerr ,73,No,0.3
TX-1330131,TX,1330131,WESTWOOD OAKS MOBILE HOME PARK,Kerr ,229,Yes,0.8
TX-1330132,TX,1330132,RANCHO OAKS MOBILE HOME PARK,Kerr ,67,Yes,1.6
TX-1330133,TX,1330133,BLUE RIDGE MOBILE HOME PARK,Kerr ,90,Yes,1.1
TX-1330134,TX,1330134,OAK RIDGE ESTATES WATER SYSTEM,Kerr ,128,Yes,1.8
TX-1330135,TX,1330135,KAMIRA WATER SYSTEM,Kerr ,104,Yes,0.9
TX-1330136,TX,1330136,VILLAGE WEST WATER SYSTEM,Kerr ,66,Yes,1
TX-1330137,TX,1330137,WOOD TRAIL WATER SUPPLY,Kerr ,145,Yes,1.1
TX-1330139,TX,1330139,REAL OAKS SUBDIVISION,Kerr ,58,Yes,1.6
TX-1330141,TX,1330141,WINDWOOD OAKS WATER SYSTEM,Kerr ,55,Yes,1.6
TX-1330142,TX,1330142,INGRAM OAKS RETIREMENT COMMUNITY,Kerr ,313,Yes,1.3
TX-1330143,TX,1330143,STAR RANCH,Kerr ,73,Yes,1.2
TX-1330144,TX,1330144,ELMWOOD MOBILE HOME PARK,Kerr ,180,Yes,1.7
TX-1330145,TX,1330145,HUNT COMMUNITY WATER GRP WSC,Kerr ,189,Yes,1.6
TX-1330146,TX,1330146,HILLCREST INN,Kerr ,66,Yes,1
TX-1330147,TX,1330147,CHERRY RIDGE WATER COMPANY,Kerr ,73,Yes,0.9
TX-1330148,TX,1330148,HERMANN SONS YOUTH CAMP HILLTOP,Kerr ,155,Yes,2
TX-1330149,TX,1330149,SILVER HILLS MHP OR RV PARK,Kerr ,49,Yes,1.7
TX-1330150,TX,1330150,LAKEVIEW SUBDIVISION,Kerr ,102,Yes,1.6
TX-1330151,TX,1330151,HILL RIVER COUNTRY ESTATES,Kerr ,197,Yes,1.7
TX-1330153,TX,1330153,CRYSTAL LAND WATER SYSTEM,Kerr ,168,Yes,1.2
TX-1330154,TX,1330154,FALLING WATER SUBDIVISION,Kerr ,348,No,1.58
TX-1330155,TX,1330155,SADDLEWOOD SUBDIVISION,Kerr ,328,Yes,1.5
TX-1330156,TX,1330156,CYPRESS SPRINGS,Kerr ,264,Yes,1.4
TX-1330157,TX,1330157,BONITA OWNERS ASSOCIATION,Kerr ,61,Yes,1.9
TX-1330158,TX,1330158,BUCKHORN LAKE RESORT,Kerr ,383,Yes,0.9
TX-1330159,TX,1330159,CAMP HONEY CREEK,Kerr ,339,Yes,1.9
TX-1330163,TX,1330163,CASTLECOMB WATER SYSTEM,Kerr ,81,Yes,1.5
TX-1330167,TX,1330167,SHERMANS MILL,Kerr ,41,No,0.3
TX-1330169,TX,1330169,VISTA HILLS,Kerr ,41,Yes,0.73
TX-1340001,TX,1340001,JUNCTION CITY OF,Kimble ,2612,No,0.3
TX-1340002,TX,1340002,TEXAS TECH UNIVERSITY CAMPUS JUNCT,Kimble ,116,No,0.2
TX-1340017,TX,1340017,SEGOVIA RIVER VALLEY,Kimble ,387,Yes,2.1
TX-1340018,TX,1340018,TPWD SOUTH LLANO RIVER STATE PARK,Kimble ,339,No,0.3
TX-1340019,TX,1340019,LCRA LONDON WATER SYSTEM,Kimble ,78,Yes,0.6
TX-1350001,TX,1350001,GUTHRIE-DUMONT WATER SYSTEM,King ,389,No,0.2
TX-1360001,TX,1360001,BRACKETTVILLE CITY OF,Kinney ,2258,No,0.3
TX-1360002,TX,1360002,SPOFFORD WATER SYSTEM,Kinney ,66,No,0.3
TX-1360003,TX,1360003,FT CLARK SPGS MUD,Kinney ,1161,No,0.5
TX-1360004,TX,1360004,ALAMO VILLAGE WATER SYSTEM,Kinney ,48,No,0.1
TX-1370001,TX,1370001,CITY OF KINGSVILLE,Kleberg ,28970,Yes,0.7
TX-1370003,TX,1370003,KINGSVILLE NAVAL AIR STATION,Kleberg ,1823,Yes,0.7
TX-1370004,TX,1370004,COUNTRY ESTATES MOBILE RANCH,Kleberg ,121,No,0
TX-1370005,TX,1370005,TEXAS A&ampM UNIVERSITY KINGSVILLE,Kleberg ,8416,Yes,0.7
TX-1370006,TX,1370006,RICARDO WSC,Kleberg ,2792,Yes,0.7
TX-1370007,TX,1370007,RIVIERA WATER SYSTEM,Kleberg ,705,Yes,0.78
TX-1370012,TX,1370012,KING RANCH-SANTA GERT. DIV,Kleberg ,205,Yes,0.79
TX-1370019,TX,1370019,RIVIERA ISD,Kleberg ,484,Yes,0.8
TX-1370028,TX,1370028,KING RANCH - LAURELES,Kleberg ,58,Yes,1.8
TX-1370029,TX,1370029,KING RANCH GAS PLANT,Kleberg ,58,No,0.1
TX-1370032,TX,1370032,BAFFIN BAY WATER SUPPLY CORP,Kleberg ,1132,Yes,0.65
TX-1370033,TX,1370033,GAFFORD WATER SYSTEM,Kleberg ,32,Yes,0.8
TX-1370034,TX,1370034,ESCONDIDO CREEK WATER SYSTEM,Kleberg ,113,Yes,0.7
TX-1370035,TX,1370035,SOUTH TEXAS WATER AUTHORITY,Kleberg ,0,Yes,0.7
TX-1370036,TX,1370036,CAIN SUBDIVISION WATER SUPPLY,Kleberg ,49,No,0.4
TX-1380001,TX,1380001,GOREE,Knox ,282,Yes,0.7
TX-1380002,TX,1380002,KNOX CITY,Knox ,1093,Yes,0.7
TX-1380003,TX,1380003,MUNDAY,Knox ,1258,Yes,0.7
TX-1380006,TX,1380006,TRUSCOTT-GILLILAND WTR SYS - RRA,Knox ,170,No,0.5
TX-1380009,TX,1380009,NORTH CENTRAL TEXAS MWA,Knox ,128,Yes,0.7
TX-1380011,TX,1380011,BENJAMIN CITY OF,Knox ,255,Yes,0.7
TX-1380012,TX,1380012,RHINELAND WSC,Knox ,146,Yes,0.7
TX-1390001,TX,1390001,DEPORT CITY OF,Lamar ,897,Yes,0.7
TX-1390002,TX,1390002,CITY OF PARIS,Lamar ,24666,Yes,0.7
TX-1390004,TX,1390004,BLOSSOM CITY OF,Lamar ,1437,Yes,0.7
TX-1390010,TX,1390010,M J C  WSC,Lamar ,911,Yes,3.24
TX-1390011,TX,1390011,PATTONVILLE WATER SUPPLY CORP,Lamar ,519,Yes,0.7
TX-1390012,TX,1390012,PETTY WATER SUPPLY CORPORATION,Lamar ,128,Yes,0.7
TX-1390013,TX,1390013,RENO,Lamar ,3124,Yes,0.7
TX-1390014,TX,1390014,ROXTON,Lamar ,721,Yes,0.7
TX-1390015,TX,1390015,LAMAR COUNTY WSC,Lamar ,21542,Yes,0.7
TX-1400002,TX,1400002,EARTH,Lamb ,1077,Yes,1.65
TX-1400003,TX,1400003,LITTLEFIELD,Lamb ,6098,Yes,2.1
TX-1400004,TX,1400004,OLTON,Lamb ,2143,Yes,2.08
TX-1400005,TX,1400005,SUDAN,Lamb ,922,Yes,1.3
TX-1400006,TX,1400006,AMHERST,Lamb ,697,Yes,1.4
TX-1400007,TX,1400007,SPRINGLAKE,Lamb ,104,Yes,1.6
TX-1400010,TX,1400010,SPADE WATER SUPPLY CORPORATION,Lamb ,133,Yes,1.8
TX-1400027,TX,1400027,SUNNYDALE WSC,Lamb ,145,Yes,2.1
TX-1410001,TX,1410001,CITY OF LAMPASAS,Lampasas ,9902,No,0.2
TX-1410002,TX,1410002,LOMETA RWS,Lampasas ,2879,No,0.19
