"hc_id","year","hc_type","HealthCenterName","HealthCenterState"
"'1454",2007,"fqhc","Bristol Bay Area Health Corporation","AK"
"'1455",2007,"fqhc","South of Market Health Center","CA"
"'1456",2007,"fqhc","Central Peninsula Health Centers, Inc.","AK"
"'1457",2007,"fqhc","La Clinica de La Raza, Inc.","CA"
"'1458",2007,"fqhc","Maniilaq Association","AK"
"'1459",2007,"fqhc","Mendocino Coast Clinics, Inc.","CA"
"'1460",2007,"fqhc","Karuk Tribe of California","CA"
"'1461",2007,"fqhc","Central Washington Family Medicine","WA"
"'1462",2007,"fqhc","Healthy Connections, Inc.","AR"
"'1463",2007,"fqhc","Boston Mountain Rural Health Center","AR"
"'1464",2007,"fqhc","Carolina Family Health Centers, Inc.","NC"
"'1465",2007,"fqhc","Puget Sound Neighborhood Health Center","WA"
"'1466",2007,"fqhc","Rural Health Group","NC"
"'1467",2007,"fqhc","Southwest LA Primary Health Care","LA"
"'1468",2007,"fqhc","Community Health Centers of King County","WA"
"'1469",2007,"fqhc","David Raines Community Health Center","LA"
"'1470",2007,"fqhc","Country Doctor Community Clinic","WA"
"'1471",2007,"fqhc","Western Medical Group, Inc.","NC"
"'1472",2007,"fqhc","Moses Lake Community Health Center","WA"
"'1473",2007,"fqhc","Columbia Valley Community Health Center","WA"
"'1474",2007,"fqhc","International Community Health Services","WA"
"'1475",2007,"fqhc","Cabun Rural Health Services, Inc.","AR"
"'1476",2007,"fqhc","Anson Regional Medical Services, Inc.","NC"
"'1477",2007,"fqhc","Lewis County Community Health Services","WA"
"'1478",2007,"fqhc","Kinston Community Health Center, Inc.","NC"
"'1479",2007,"fqhc","Baton Rouge Primary Care Collaborative","LA"
"'1480",2007,"fqhc","Blue Ridge Commmunity Health Services","NC"
"'1481",2007,"fqhc","Caswell Family Medical Center","NC"
"'1482",2007,"fqhc","Gaston Family Health Services, Inc.","NC"
"'1483",2007,"fqhc","Teche Action Board, Inc.","LA"
"'1484",2007,"fqhc","Seattle Indian Health Board","WA"
"'1485",2007,"fqhc","Peninsula Community Health Services","WA"
"'1486",2007,"fqhc","Jefferson Comprehensive Care System","AR"
"'1487",2007,"fqhc","Stedman-Wade Health Services, Inc.","NC"
"'1488",2007,"fqhc","Jefferson Community Health Care Centers, Inc.","LA"
"'1489",2007,"fqhc","Cowlitz Family Health Center","WA"
"'1490",2007,"fqhc","Colville Confederated Tribes","WA"
"'1491",2007,"fqhc","Rincon Rural Health Initiative Project, Inc.","PR"
"'1492",2007,"fqhc","Barceloneta Primary Health Care Services, Inc.","PR"
"'1493",2007,"fqhc","Indian Stream Health Center","NH"
"'1494",2007,"fqhc","Health First Family Care Center","NH"
"'1495",2007,"fqhc","Coos County Family Health Services, Inc.","NH"
"'1496",2007,"fqhc","Chiricahua Community Health Center","AZ"
"'1497",2007,"fqhc","Concilio De Salud Integral de Loiza, Inc.","PR"
"'1498",2007,"fqhc","Consejo de Salud de la Communidad de la Playa de Ponce, Inc.","PR"
"'1499",2007,"fqhc","Esperanza Health Center","PA"
"'1500",2007,"fqhc","Family First Health Corporation","PA"
"'1501",2007,"fqhc","Keystone Rural Health Center","PA"
"'1502",2007,"fqhc","MedLink Georgia, Inc.","GA"
"'1503",2007,"fqhc","Southside Health Care, Inc.","GA"
"'1504",2007,"fqhc","Oakhurst Medical Centers, Inc.","GA"
"'1505",2007,"fqhc","Primary Health Care Center of Dade, Inc.","GA"
"'1506",2007,"fqhc","Diversity Health Center, Inc.","GA"
"'1507",2007,"fqhc","Albany Area Primary Health Care, Inc.","GA"
"'1508",2007,"fqhc","Georgia Highlands Medical Services, Inc.","GA"
"'1509",2007,"fqhc","Saint Joesph's Mercy Care Services","GA"
"'1510",2007,"fqhc","Douglas County Health Services","MO"
"'1511",2007,"fqhc","Ozark Tri-County Health Care Consortium","MO"
"'1512",2007,"fqhc","Great Mines Health Center","MO"
"'1513",2007,"fqhc","Northwest Health Services, Inc.","MO"
"'1514",2007,"fqhc","Hunter Health Clinic, Inc.","KS"
"'1515",2007,"fqhc","One World Community Health Center","NE"
"'1516",2007,"fqhc","Regional Health Care Clinic, Inc.","MO"
"'1517",2007,"fqhc","St. Louis Comprehensive Neighborhood Health Center","MO"
"'1518",2007,"fqhc","Shawnee County Health Agency","KS"
"'1519",2007,"fqhc","Primary Health Care, Inc.","IA"
"'1520",2007,"fqhc","Connecticut River Valley Farmworker Health Program","MA"
"'1521",2007,"fqhc","Duffy Health Center","MA"
"'1522",2007,"fqhc","Dimock Community Health Center","MA"
"'1523",2007,"fqhc","Dolores County Health Association","CO"
"'1524",2007,"fqhc","Sunrise Community Health","CO"
"'1525",2007,"fqhc","Eastern Shore Rural Health System, Inc.","VA"
"'1526",2007,"fqhc","Preston-Taylor Community Health Center","WV"
"'1527",2007,"fqhc","Bland County Medical Clinic, Inc.","VA"
"'1528",2007,"fqhc","Western Maryland Health Care Corporation","MD"
"'1529",2007,"fqhc","Clinch River Health Services, Inc.","VA"
"'1530",2007,"fqhc","Monroe County Health Center","WV"
"'1531",2007,"fqhc","Westside Health Services","DE"
"'1532",2007,"fqhc","Highland Medical Center","VA"
"'1533",2007,"fqhc","Southwest Virginia Community Health Systems, Inc.","VA"
"'1534",2007,"fqhc","Choptank Community Health System, Inc.","MD"
"'1535",2007,"fqhc","Minnie Hamilton Health Care Center","WV"
"'1536",2007,"fqhc","Chase Brexton Health Services, Inc.","MD"
"'1537",2007,"fqhc","Roane County Family Health Care","WV"
"'1538",2007,"fqhc","Primary Care Systems, Inc","WV"
"'1539",2007,"fqhc","Peninsula Institute for Community Health","VA"
"'1540",2007,"fqhc","Maine Migrant Health Program","ME"
"'1541",2007,"fqhc","Islands Community Medical Services","ME"
"'1542",2007,"fqhc","East Hartford Community Health Center, Inc.","CT"
"'1543",2007,"fqhc","Healthpoint Family Care","KY"
"'1544",2007,"fqhc","Park DuValle Community Health Center, Inc.","KY"
"'1545",2007,"fqhc","Hill Health Corporation","CT"
"'1546",2007,"fqhc","Zufall Health Center, Inc.","NJ"
"'1547",2007,"fqhc","Community Health Services, Inc.","CT"
"'1548",2007,"fqhc","Kentucky River Foothills Development Council, Inc.","KY"
"'1549",2007,"fqhc","Cumberland Family Medical Center","KY"
"'1550",2007,"fqhc","VNACJ/Community Health Center, Inc.","NJ"
"'1551",2007,"fqhc","Katahdin Valley Health Center","ME"
"'1552",2007,"fqhc","Community Health Center, Inc.","CT"
"'1553",2007,"fqhc","Sebasticook Family Doctors","ME"
"'1554",2007,"fqhc","Brownsville Community Health Clinic Corporation","TX"
"'1555",2007,"fqhc","La Esperanza Clinic","TX"
"'1556",2007,"fqhc","Vida Y Salud-Health Systems","TX"
"'1557",2007,"fqhc","South Central Houston Action Council, Inc.","TX"
"'1558",2007,"fqhc","Dayspring Family Health Centers, Inc.","TN"
"'1559",2007,"fqhc","Community Health Services Agency, Inc.","TX"
"'1560",2007,"fqhc","East Texas Community Health Services, Inc.","TX"
"'1561",2007,"fqhc","Community Health Network of Lubbock","TX"
"'1562",2007,"fqhc","South Plains Rural Health Services, Inc.","TX"
"'1563",2007,"fqhc","Community Action Council of South Texas","TX"
"'1564",2007,"fqhc","Health Care For Homeless of Nashville","TN"
"'1565",2007,"fqhc","Hardin County Regional Health Center, Inc.dba Lifespan Healt","TN"
"'1566",2007,"fqhc","Su Clinica Familiar","TX"
"'1571",2007,"fqhc","Harlem United Community Aids Center","NY"
"'1580",2007,"fqhc","Valley Family Health Care, Inc.","ID"
"'1581",2007,"fqhc","Lincoln County Health and Human Services","OR"
"'1582",2007,"fqhc","Glenns Ferry Health Center, Inc.","ID"
"'1583",2007,"fqhc","Multnomah County","OR"
"'1584",2007,"fqhc","Family Health Center, Battle Creek","MI"
"'1585",2007,"fqhc","Crisis Ministries, Inc.","SC"
"'1586",2007,"fqhc","Terry Reilly Health Services","ID"
"'1587",2007,"fqhc","Umpqua Community Health Center, Inc.","OR"
"'1588",2007,"fqhc","Asher Community Health Center","OR"
"'1589",2007,"fqhc","Tri County Medical Center, Inc.","AL"
"'1590",2007,"fqhc","Northwest Michigan Health Services, Inc.","MI"
"'1591",2007,"fqhc","Center For Family Heath","MI"
"'1592",2007,"fqhc","Little River Medical Center, Inc.","SC"
"'1593",2007,"fqhc","Health West, Inc.","ID"
"'1594",2007,"fqhc","La Clinica Del Carino Family Health Care Center","OR"
"'1595",2007,"fqhc","Coastal Family Health Center","OR"
"'1596",2007,"fqhc","Outside In","OR"
"'1597",2007,"fqhc","Sumter Family Health Center","SC"
"'1598",2007,"fqhc","Mobile County Health Department","AL"
"'1599",2007,"fqhc","Muskegon Family Care","MI"
"'1600",2007,"fqhc","Alcona Citizens For Health","MI"
"'1601",2007,"fqhc","Calhoun County Health Department","MI"
"'1602",2007,"fqhc","Northwest Human Services, Inc.","OR"
"'1603",2007,"fqhc","Franklin Primary Health Center, Inc.","AL"
"'1604",2007,"fqhc","Dirne Community Health Center","ID"
"'1616",2007,"fqhc","Metropolitan Development Council","WA"
"'1617",2007,"fqhc","Sea-Mar Community Health Center","WA"
"'1618",2007,"fqhc","MERCE/ Medical Resource Center for Randolph County, Inc.","NC"
"'1619",2007,"fqhc","Wake Health Services, Inc.","NC"
"'1620",2007,"fqhc","Vance-Warren Comprehensive Health Plan","NC"
"'1621",2007,"fqhc","Innis Community Health Center","LA"
"'1622",2007,"fqhc","St. Charles Community Health Center, Inc.","LA"
"'1623",2007,"fqhc","Bertie County Rural Health Association","NC"
"'1624",2007,"fqhc","River Valley Primary Care Services","AR"
"'1625",2007,"fqhc","Mainline Health System, Inc.","AR"
"'1626",2007,"fqhc","Natchitoches Out-Patient Medical Center","LA"
"'1627",2007,"fqhc","Rapides Primary Health Care Center","LA"
"'1628",2007,"fqhc","Roanoke-Chowan Community Health Center","NC"
"'1629",2007,"fqhc","Northeast Washington Health Program (NEWP)","WA"
"'1630",2007,"fqhc","East Arkansas Family Health Center, Inc.","AR"
"'1631",2007,"fqhc","Mid-Delta Health Systems, Inc.","AR"
"'1632",2007,"fqhc","SWLA Center for Health Services","LA"
"'1633",2007,"fqhc","Western North Carolina Community Health Services, Inc.","NC"
"'1634",2007,"fqhc","Tri-County Community Health Council, Inc.","NC"
"'1635",2007,"fqhc","St. Helena Rural Health Clinic","LA"
"'1636",2007,"fqhc","Catahoula Parish Hospital District #2","LA"
"'1637",2007,"fqhc","Family Health Centers - Okanogan","WA"
"'1638",2007,"fqhc","Greene County Health Care, Inc.","NC"
"'1639",2007,"fqhc","Primary Care Providers for a Healthy Feliciana","LA"
"'1640",2007,"fqhc","Excelth, Inc., Health Care Network","LA"
"'1641",2007,"fqhc","Primary Health Services Center","LA"
"'1642",2007,"fqhc","Interfaith Community Health Center","WA"
"'1643",2007,"fqhc","Piedmont Health Services, Inc.","NC"
"'1644",2007,"fqhc","Lincoln Community Health Center","NC"
"'1645",2007,"fqhc","Goshen Medical Center, Inc.","NC"
"'1646",2007,"fqhc","St. Francis House NWA, Inc.","AR"
"'1647",2007,"fqhc","Robeson Health Care Corporation","NC"
"'1648",2007,"fqhc","Tensas Community Health Center","LA"
"'1649",2007,"fqhc","St. Gabriel Health Clinic, Inc.","LA"
"'1650",2007,"fqhc","Person Family Medical Center, Inc.","NC"
"'1651",2007,"fqhc","CHC of Snohomish County","WA"
"'1652",2007,"fqhc","Mantachie Rural Health Care, Inc.","MS"
"'1653",2007,"fqhc","Frontera Healthcare Network","TX"
"'1654",2007,"fqhc","Pinellas County Board Of County Commissioners","FL"
"'1655",2007,"fqhc","Dr. Arenia C. Mallory CHC, Inc.","MS"
"'1656",2007,"fqhc","Ben Archer Health Center, Inc.","NM"
"'1657",2007,"fqhc","Great Salt Plains Health Center","OK"
"'1658",2007,"fqhc","Amistad Community Health Center","TX"
"'1659",2007,"fqhc","Amite County Medical Services, Inc.","MS"
"'1660",2007,"fqhc","Comanche County Hospital Authority","OK"
"'1661",2007,"fqhc","North Florida Medical Centers, Inc.","FL"
"'1662",2007,"fqhc","Access Family Health Services, Inc.","MS"
"'1663",2007,"fqhc","Columbia County Health Center, Inc.","FL"
"'1664",2007,"fqhc","Bond Community Health Center, Inc.","FL"
"'1665",2007,"fqhc","Florida Community Health Centers, Inc.","FL"
"'1666",2007,"fqhc","Southeast Mississippi Rural Health Initiative, Inc.","MS"
"'1667",2007,"fqhc","Tampa Family Health Centers, Inc.","FL"
"'1668",2007,"fqhc","El Rio Santa Cruz Neighborhood Health Center, Inc.","AZ"
"'1669",2007,"fqhc","Canyonlands Community Health Care","AZ"
"'1670",2007,"fqhc","Yavapai County Health Department","AZ"
"'1671",2007,"fqhc","University Of Pittsburgh","PA"
"'1672",2007,"fqhc","Squirrel Hill Health Center","PA"
"'1673",2007,"fqhc","Community Health Care Systems, Inc.","GA"
"'1674",2007,"fqhc","Southeast Lancaster Health Services","PA"
"'1675",2007,"fqhc","Neighborhood Improvement Project, Inc.","GA"
"'1676",2007,"fqhc","Broad Top Area Medical Center","PA"
"'1678",2007,"fqhc","Philadelphia Health Management Corporation","PA"
"'1679",2007,"fqhc","Chespenn Health Services","PA"
"'1680",2007,"fqhc","South Central Primary Care Center","GA"
"'1681",2007,"fqhc","Unadilla Health Care Center, Inc.","GA"
"'1682",2007,"fqhc","McKinney Community Health Center","GA"
"'1683",2007,"fqhc","Gwinnett County Board of Health","GA"
"'1685",2007,"fqhc","Delaware Valley Community Health, Inc.","PA"
"'1686",2007,"fqhc","Welsh Mountain Medical & Dental Center","PA"
"'1687",2007,"fqhc","Joseph A. Yablonski Memorial Clinic","PA"
"'1688",2007,"fqhc","Sto-Rox Neighborhood Health Council, Inc.","PA"
"'1689",2007,"fqhc","Spectrum Health Services Inc.","PA"
"'1690",2007,"fqhc","Community Health Net","PA"
"'1691",2007,"fqhc","Primary Care of SW Georgia, Inc.","GA"
"'1692",2007,"fqhc","Primary Care Health Services, Inc.","PA"
"'1694",2007,"fqhc","Quality Community Health Care, Inc.","PA"
"'1695",2007,"fqhc","Curtis V. Cooper Primary Healthcare, Inc.","GA"
"'1696",2007,"fqhc","Hamilton Health Center","PA"
"'1697",2007,"fqhc","The Sayre Health Center","PA"
"'1698",2007,"fqhc","Glendale Area Medical Association","PA"
"'1699",2007,"fqhc","TenderCare Clinic, Inc.","GA"
"'1700",2007,"fqhc","ECHO Community Health Care, Inc.","IN"
"'1701",2007,"fqhc","Open Door/BMH Health Care, Inc.","IN"
"'1702",2007,"fqhc","HealthSource of Ohio","OH"
"'1703",2007,"fqhc","Cincinnati Health Network","OH"
"'1704",2007,"fqhc","Hennepin County Community Health Department","MN"
"'1705",2007,"fqhc","Central Counties Health Centers, Inc.","IL"
"'1706",2007,"fqhc","Rural Health, Inc.","IL"
"'1707",2007,"fqhc","Neighborhood Health Clinics, Inc.","IN"
"'1708",2007,"fqhc","Canton Community Clinic, Inc.","OH"
"'1709",2007,"fqhc","Model Cities Health Corporation of Kansas City","MO"
"'1711",2007,"fqhc","Community Health Centers of Central Missouri","MO"
"'1712",2007,"fqhc","People's Health Centers, Inc.","MO"
"'1713",2007,"fqhc","GRACE HILL NEIGHBORHOOD HEALTH CENTERS, INC.","MO"
"'1714",2007,"fqhc","La Red Health Center, Inc.","DE"
"'1715",2007,"fqhc","Community of Hope","DC"
"'1716",2007,"fqhc","Columbia Road Health Services, Inc.","DC"
"'1717",2007,"fqhc","Southbridge Medical Advisory Council, Inc.","DE"
"'1718",2007,"fqhc","Laurel Fork Health Commission","VA"
"'1719",2007,"fqhc","Kuumba Community Health and Wellness Center","VA"
"'1720",2007,"fqhc","Park West Medical Systems, Inc.","MD"
"'1721",2007,"fqhc","Walnut Street Community Health Center","MD"
"'1722",2007,"fqhc","Unity Health Care Inc.","DC"
"'1723",2007,"fqhc","Baltimore City Health Department","MD"
"'1724",2007,"fqhc","St. Croix Regional Family Health Center","ME"
"'1725",2007,"fqhc","Penobscot Community Health Center, Inc.","ME"
"'1726",2007,"fqhc","Health Access Network (HAN)","ME"
"'1727",2007,"fqhc","Family Health Centers, Inc.","KY"
"'1728",2007,"fqhc","Juniper Health, Inc.","KY"
"'1729",2007,"fqhc","Generations Family Health Center, Inc.","CT"
"'1731",2007,"fqhc","Lewis County Primary Care Center, Inc.","KY"
"'1732",2007,"fqhc","Southwest Community Health Center","CT"
"'1733",2007,"fqhc","Saint Vincent's Catholic Medical Centers of New York","NY"
"'1734",2007,"fqhc","Oak Orchard Community Health Center, Inc.","NY"
"'1735",2007,"fqhc","Middletown Community Health Center, Inc.","NY"
"'1736",2007,"fqhc","Community Medical and Dental Care, Inc.","NY"
"'1737",2007,"fqhc","Hudson Headwaters Health Network","NY"
"'1738",2007,"fqhc","Mount Vernon Neighborhood Health","NY"
"'1739",2007,"fqhc","Urban Health Plan, Inc.","NY"
"'1740",2007,"fqhc","Rochester Primary Care Network","NY"
"'1741",2007,"fqhc","Brooklyn Plaza Medical Center, Inc.","NY"
"'1742",2007,"fqhc","Betances Health Center","NY"
"'1744",2007,"fqhc","County of Santa Cruz Health Services Agency","CA"
"'1745",2007,"fqhc","Joseph P. Addabbo Family Health Center","NY"
"'1746",2007,"fqhc","Schenectady Family Health Services","NY"
"'1747",2007,"fqhc","Refuah Health Center","NY"
"'1748",2007,"fqhc","Comprehensive Community Development Corp.","NY"
"'1749",2007,"fqhc","San Jose Foothills Family Community Clinic","CA"
"'1751",2007,"fqhc","Cross Timbers Health Clinics, Inc.","TX"
"'1752",2007,"fqhc","Fort Worth Northside CHC, Inc.","TX"
"'1753",2007,"fqhc","Nevada Health Centers, Inc.","NV"
"'1754",2007,"fqhc","South Central Family Health Center","CA"
"'1755",2007,"fqhc","The Children's Clinic Serving Children and Their Families","CA"
"'1756",2007,"fqhc","Anchorage Neighborhood Health Center","AK"
"'1757",2007,"fqhc","Western Sierra Medical Clinic","CA"
"'1758",2007,"fqhc","Family Healthcare Network","CA"
"'1759",2007,"fqhc","NORTH EAST MEDICAL SERVICES","CA"
"'1760",2007,"fqhc","Clinica De Salud Del Pueblo","CA"
"'1761",2007,"fqhc","Alameda County Health Care Services","CA"
"'1762",2007,"fqhc","Clinica De Salud Del Valle","CA"
"'1763",2007,"fqhc","Waianae District Comprehensive Health and Hospital Board","HI"
"'1764",2007,"fqhc","Valley Health Team, Inc.","CA"
"'1765",2007,"fqhc","Community Clinic Of Maui","HI"
"'1766",2007,"fqhc","Clinica Monsenor Oscar A. Romero","CA"
"'1767",2007,"fqhc","Solano County Health and Social Services Department","CA"
"'1768",2007,"fqhc","Mendocino Community Health Clinic","CA"
"'1769",2007,"fqhc","Lifelong Medical Care","CA"
"'1770",2007,"fqhc","Community Health Alliance of Pasadena","CA"
"'1771",2007,"fqhc","Northeast Valley Health Corporation","CA"
"'1772",2007,"fqhc","La Maestra Family Clinic, Inc.","CA"
"'1773",2007,"fqhc","Southern Trinity Health Services","CA"
"'1774",2007,"fqhc","Galena Health Clinic / City of Galena","AK"
"'1775",2007,"fqhc","Aleutian/Pribilof Islands Association","AK"
"'1776",2007,"fqhc","Eastern Aleutian Tribes, Inc.","AK"
"'1777",2007,"fqhc","Southcentral Foundation","AK"
"'1778",2007,"fqhc","Arroyo Vista Family Health Foundation","CA"
"'1779",2007,"fqhc","St. John's Well Child And Family Center","CA"
"'1780",2007,"fqhc","Mission City Community Network, Inc.","CA"
"'1781",2007,"fqhc","Petaluma Health Center, Inc.","CA"
"'1782",2007,"fqhc","Westside Family Health Center","CA"
"'1783",2007,"fqhc","Bristol Bay Borough Camai Community Health Center","AK"
"'1784",2007,"fqhc","West Oakland Health Council","CA"
"'1785",2007,"fqhc","Inland Behavioral And Health Services, Inc.","CA"
"'1786",2007,"fqhc","Los Angeles Mission Community Clinic","CA"
"'1788",2007,"fqhc","Clinica Sierra Vista","CA"
"'1789",2007,"fqhc","CommuniCare Health Centers, Inc.","CA"
"'1790",2007,"fqhc","Council of Athabascan Tribal Government","AK"
"'1791",2007,"fqhc","T.H.E. Clinic, Inc.","CA"
"'1792",2007,"fqhc","Avenal Community Health Center","CA"
"'1793",2007,"fqhc","Kokua Kalihi Valley Health","HI"
"'1794",2007,"fqhc","Tri-City Health Center","CA"
"'1795",2007,"fqhc","Ventura County Healthcare Agency","CA"
"'1796",2007,"fqhc","Asian Health Services","CA"
"'1797",2007,"fqhc","Darin M. Camarena Health Centers, Inc.","CA"
"'1798",2007,"fqhc","Frederiksted Health Care, Inc.","VI"
"'1799",2007,"fqhc","Community  Health Center of the Central Coast","CA"
"'1800",2007,"fqhc","SF Community Clinic Consortium","CA"
"'1801",2007,"fqhc","South County Community Heath Center","CA"
"'1802",2007,"fqhc","Mobile Medical Office","CA"
"'1803",2007,"fqhc","Meridian Education Resource Group, Inc.","GA"
"'1804",2007,"fqhc","Palmetto Health Council, Inc.","GA"
"'1805",2007,"fqhc","Covenant House, Inc.","PA"
"'1806",2007,"fqhc","North Penn Comprehensive Health Services","PA"
"'1807",2007,"fqhc","B-K  Health Center","PA"
"'1821",2007,"fqhc","Butte-Silver Bow Primary Health Care","MT"
"'1822",2007,"fqhc","Peak Vista Community Health Centers","CO"
"'1823",2007,"fqhc","Wind River Health Systems, Inc.","WY"
