"fips","year","quarter","establishments","wages","date_approx"
"18031",2018,4,4,496745,"2018-11-15"
"18033",2018,4,11,1410727,"2018-11-15"
"18035",2018,4,45,5238469,"2018-11-15"
"18037",2018,4,19,2758571,"2018-11-15"
"18039",2018,4,48,6768102,"2018-11-15"
"18041",2018,4,4,469759,"2018-11-15"
"18043",2018,4,41,4610087,"2018-11-15"
"18045",2018,4,3,356107,"2018-11-15"
"18047",2018,4,7,1278029,"2018-11-15"
"18049",2018,4,9,474646,"2018-11-15"
"18051",2018,4,12,598032,"2018-11-15"
"18053",2018,4,17,2128320,"2018-11-15"
"18055",2018,4,11,863154,"2018-11-15"
"18057",2018,4,186,21947742,"2018-11-15"
"18059",2018,4,20,1989851,"2018-11-15"
"18061",2018,4,12,849972,"2018-11-15"
"18063",2018,4,51,5546294,"2018-11-15"
"18065",2018,4,13,1201334,"2018-11-15"
"18067",2018,4,33,5888454,"2018-11-15"
"18069",2018,4,5,596336,"2018-11-15"
"18071",2018,4,13,1415695,"2018-11-15"
"18073",2018,4,10,1358023,"2018-11-15"
"18075",2018,4,3,249505,"2018-11-15"
"18077",2018,4,13,1029553,"2018-11-15"
"18079",2018,4,4,310102,"2018-11-15"
"18081",2018,4,59,8176319,"2018-11-15"
"18083",2018,4,11,1117530,"2018-11-15"
"18085",2018,4,16,2427669,"2018-11-15"
"18087",2018,4,6,0,"2018-11-15"
"18089",2018,4,186,20674451,"2018-11-15"
"18091",2018,4,39,3578404,"2018-11-15"
"18093",2018,4,13,773369,"2018-11-15"
"18095",2018,4,42,4649773,"2018-11-15"
"18097",2018,4,380,47674383,"2018-11-15"
"18099",2018,4,11,938898,"2018-11-15"
"18101",2018,4,1,0,"2018-11-15"
"18103",2018,4,6,400154,"2018-11-15"
"18105",2018,4,45,5531933,"2018-11-15"
"18107",2018,4,12,1218600,"2018-11-15"
"18109",2018,4,21,1708654,"2018-11-15"
"18111",2018,4,1,0,"2018-11-15"
"18113",2018,4,10,1058998,"2018-11-15"
"18115",2018,4,1,0,"2018-11-15"
"18117",2018,4,6,507614,"2018-11-15"
"18119",2018,4,3,239216,"2018-11-15"
"18121",2018,4,3,301098,"2018-11-15"
"18123",2018,4,4,231864,"2018-11-15"
"18125",2018,4,1,0,"2018-11-15"
"18127",2018,4,54,9474901,"2018-11-15"
"18129",2018,4,4,374815,"2018-11-15"
"18131",2018,4,2,0,"2018-11-15"
"18133",2018,4,9,592522,"2018-11-15"
"18135",2018,4,3,171503,"2018-11-15"
"18137",2018,4,5,546052,"2018-11-15"
"18139",2018,4,3,229184,"2018-11-15"
"18141",2018,4,83,14676817,"2018-11-15"
"18143",2018,4,6,317432,"2018-11-15"
"18145",2018,4,13,920447,"2018-11-15"
"18147",2018,4,4,215267,"2018-11-15"
"18149",2018,4,1,0,"2018-11-15"
"18151",2018,4,8,1240900,"2018-11-15"
"18153",2018,4,2,0,"2018-11-15"
"18155",2018,4,1,0,"2018-11-15"
"18157",2018,4,58,7030689,"2018-11-15"
"18159",2018,4,5,706241,"2018-11-15"
"18163",2018,4,70,9527593,"2018-11-15"
"18165",2018,4,3,383397,"2018-11-15"
"18167",2018,4,36,3071175,"2018-11-15"
"18169",2018,4,9,426253,"2018-11-15"
"18171",2018,4,1,0,"2018-11-15"
"18173",2018,4,17,1599125,"2018-11-15"
"18175",2018,4,5,329907,"2018-11-15"
"18177",2018,4,21,1470344,"2018-11-15"
"18179",2018,4,5,523712,"2018-11-15"
"18181",2018,4,7,666703,"2018-11-15"
"18183",2018,4,5,742446,"2018-11-15"
"18999",2018,4,20,4740460,"2018-11-15"
"19000",2018,4,1059,134517906,"2018-11-15"
"19001",2018,4,1,0,"2018-11-15"
"19003",2018,4,2,0,"2018-11-15"
"19005",2018,4,3,345815,"2018-11-15"
"19007",2018,4,2,0,"2018-11-15"
"19009",2018,4,1,0,"2018-11-15"
"19011",2018,4,5,459722,"2018-11-15"
"19013",2018,4,51,7048360,"2018-11-15"
"19015",2018,4,6,500926,"2018-11-15"
"19017",2018,4,9,852600,"2018-11-15"
"19019",2018,4,3,0,"2018-11-15"
"19021",2018,4,6,466911,"2018-11-15"
"19023",2018,4,2,0,"2018-11-15"
"19025",2018,4,3,145848,"2018-11-15"
"19027",2018,4,9,631604,"2018-11-15"
"19029",2018,4,7,592605,"2018-11-15"
"19031",2018,4,6,341719,"2018-11-15"
"19033",2018,4,18,2995642,"2018-11-15"
"19035",2018,4,4,220420,"2018-11-15"
"19037",2018,4,4,1407927,"2018-11-15"
"19039",2018,4,3,102994,"2018-11-15"
"19041",2018,4,7,1642780,"2018-11-15"
"19043",2018,4,3,253103,"2018-11-15"
"19045",2018,4,13,1772761,"2018-11-15"
"19047",2018,4,5,459188,"2018-11-15"
"19049",2018,4,25,3682924,"2018-11-15"
"19051",2018,4,1,0,"2018-11-15"
"19053",2018,4,2,0,"2018-11-15"
"19055",2018,4,4,693884,"2018-11-15"
"19057",2018,4,16,1601261,"2018-11-15"
"19059",2018,4,9,671842,"2018-11-15"
"19061",2018,4,47,8054776,"2018-11-15"
"19063",2018,4,2,0,"2018-11-15"
"19065",2018,4,3,1216151,"2018-11-15"
"19067",2018,4,4,369714,"2018-11-15"
"19069",2018,4,2,0,"2018-11-15"
"19071",2018,4,1,0,"2018-11-15"
"19073",2018,4,2,0,"2018-11-15"
"19075",2018,4,2,0,"2018-11-15"
"19077",2018,4,2,0,"2018-11-15"
"19079",2018,4,5,204551,"2018-11-15"
"19081",2018,4,3,0,"2018-11-15"
"19083",2018,4,7,584087,"2018-11-15"
"19085",2018,4,4,263544,"2018-11-15"
"19087",2018,4,8,647032,"2018-11-15"
"19089",2018,4,3,0,"2018-11-15"
"19091",2018,4,2,0,"2018-11-15"
"19093",2018,4,4,144331,"2018-11-15"
"19095",2018,4,7,642841,"2018-11-15"
"19097",2018,4,7,565191,"2018-11-15"
"19099",2018,4,9,965328,"2018-11-15"
"19101",2018,4,5,423638,"2018-11-15"
"19103",2018,4,55,7438424,"2018-11-15"
"19105",2018,4,5,0,"2018-11-15"
"19107",2018,4,2,0,"2018-11-15"
"19109",2018,4,2,0,"2018-11-15"
"19111",2018,4,10,692533,"2018-11-15"
"19113",2018,4,81,12315422,"2018-11-15"
"19115",2018,4,3,195040,"2018-11-15"
"19117",2018,4,2,0,"2018-11-15"
"19119",2018,4,3,113265,"2018-11-15"
"19121",2018,4,4,248516,"2018-11-15"
"19123",2018,4,4,704166,"2018-11-15"
"19125",2018,4,9,1197452,"2018-11-15"
"19127",2018,4,12,1570671,"2018-11-15"
"19129",2018,4,2,0,"2018-11-15"
"19131",2018,4,3,153360,"2018-11-15"
"19133",2018,4,1,0,"2018-11-15"
"19135",2018,4,1,0,"2018-11-15"
"19137",2018,4,3,205162,"2018-11-15"
"19139",2018,4,14,1699630,"2018-11-15"
"19141",2018,4,6,722680,"2018-11-15"
"19143",2018,4,1,0,"2018-11-15"
"19145",2018,4,6,440086,"2018-11-15"
"19147",2018,4,2,0,"2018-11-15"
"19149",2018,4,5,570204,"2018-11-15"
"19151",2018,4,4,194237,"2018-11-15"
"19153",2018,4,187,29392818,"2018-11-15"
"19155",2018,4,26,3221026,"2018-11-15"
"19157",2018,4,7,346855,"2018-11-15"
"19161",2018,4,3,142336,"2018-11-15"
"19163",2018,4,79,10526704,"2018-11-15"
"19165",2018,4,5,318336,"2018-11-15"
"19167",2018,4,13,1167476,"2018-11-15"
"19169",2018,4,29,4030647,"2018-11-15"
"19171",2018,4,2,0,"2018-11-15"
"19175",2018,4,3,293922,"2018-11-15"
"19177",2018,4,1,0,"2018-11-15"
"19179",2018,4,12,1173465,"2018-11-15"
"19181",2018,4,10,1174142,"2018-11-15"
"19183",2018,4,6,308252,"2018-11-15"
"19185",2018,4,1,0,"2018-11-15"
"19187",2018,4,19,1978058,"2018-11-15"
"19189",2018,4,7,549228,"2018-11-15"
"19191",2018,4,8,754905,"2018-11-15"
"19193",2018,4,36,4979952,"2018-11-15"
"19195",2018,4,1,0,"2018-11-15"
"19197",2018,4,5,283492,"2018-11-15"
"20000",2018,4,996,117672128,"2018-11-15"
"20001",2018,4,4,168390,"2018-11-15"
"20003",2018,4,1,0,"2018-11-15"
"20005",2018,4,4,394124,"2018-11-15"
"20009",2018,4,9,588358,"2018-11-15"
"20011",2018,4,3,216778,"2018-11-15"
"20013",2018,4,3,0,"2018-11-15"
"20015",2018,4,10,1143759,"2018-11-15"
"20019",2018,4,1,0,"2018-11-15"
"20021",2018,4,2,0,"2018-11-15"
"20023",2018,4,2,0,"2018-11-15"
"20027",2018,4,3,272096,"2018-11-15"
"20029",2018,4,2,0,"2018-11-15"
"20031",2018,4,4,241592,"2018-11-15"
"20033",2018,4,1,0,"2018-11-15"
"20035",2018,4,10,1012803,"2018-11-15"
"20037",2018,4,11,1637284,"2018-11-15"
"20039",2018,4,1,0,"2018-11-15"
"20041",2018,4,5,113950,"2018-11-15"
"20043",2018,4,1,0,"2018-11-15"
"20045",2018,4,51,6153345,"2018-11-15"
"20047",2018,4,1,0,"2018-11-15"
"20051",2018,4,16,1799520,"2018-11-15"
"20053",2018,4,2,0,"2018-11-15"
"20055",2018,4,13,2402503,"2018-11-15"
"20057",2018,4,8,1271538,"2018-11-15"
"20059",2018,4,6,553538,"2018-11-15"
"20061",2018,4,6,0,"2018-11-15"
"20063",2018,4,1,0,"2018-11-15"
"20065",2018,4,1,0,"2018-11-15"
"20067",2018,4,2,0,"2018-11-15"
"20073",2018,4,1,0,"2018-11-15"
"20075",2018,4,1,0,"2018-11-15"
"20077",2018,4,1,0,"2018-11-15"
"20079",2018,4,8,1189401,"2018-11-15"
"20085",2018,4,1,0,"2018-11-15"
"20087",2018,4,1,0,"2018-11-15"
"20091",2018,4,327,36840257,"2018-11-15"
"20093",2018,4,1,0,"2018-11-15"
"20095",2018,4,2,0,"2018-11-15"
"20099",2018,4,4,236653,"2018-11-15"
"20103",2018,4,17,1552434,"2018-11-15"
"20105",2018,4,1,0,"2018-11-15"
"20107",2018,4,2,0,"2018-11-15"
"20109",2018,4,2,0,"2018-11-15"
"20111",2018,4,10,821426,"2018-11-15"
"20113",2018,4,8,1018621,"2018-11-15"
"20115",2018,4,1,0,"2018-11-15"
"20117",2018,4,4,384164,"2018-11-15"
"20119",2018,4,1,0,"2018-11-15"
"20121",2018,4,10,621308,"2018-11-15"
"20123",2018,4,1,0,"2018-11-15"
"20125",2018,4,11,944420,"2018-11-15"
"20127",2018,4,1,0,"2018-11-15"
"20131",2018,4,6,473697,"2018-11-15"
"20133",2018,4,3,226106,"2018-11-15"
"20137",2018,4,2,0,"2018-11-15"
"20139",2018,4,2,0,"2018-11-15"
"20141",2018,4,2,0,"2018-11-15"
"20143",2018,4,1,0,"2018-11-15"
"20145",2018,4,1,0,"2018-11-15"
"20147",2018,4,1,0,"2018-11-15"
"20149",2018,4,4,330971,"2018-11-15"
"20151",2018,4,3,424508,"2018-11-15"
"20153",2018,4,1,0,"2018-11-15"
"20155",2018,4,22,2549423,"2018-11-15"
"20157",2018,4,1,0,"2018-11-15"
"20159",2018,4,2,0,"2018-11-15"
"20161",2018,4,25,3308088,"2018-11-15"
"20163",2018,4,2,0,"2018-11-15"
"20165",2018,4,1,0,"2018-11-15"
"20167",2018,4,1,0,"2018-11-15"
"20169",2018,4,22,4122169,"2018-11-15"
"20171",2018,4,2,0,"2018-11-15"
"20173",2018,4,173,26459865,"2018-11-15"
"20175",2018,4,4,299368,"2018-11-15"
"20177",2018,4,58,8229997,"2018-11-15"
"20179",2018,4,1,0,"2018-11-15"
"20181",2018,4,3,151708,"2018-11-15"
"20185",2018,4,1,0,"2018-11-15"
"20189",2018,4,1,0,"2018-11-15"
"20191",2018,4,6,374418,"2018-11-15"
"20193",2018,4,2,0,"2018-11-15"
"20201",2018,4,1,0,"2018-11-15"
"20203",2018,4,1,0,"2018-11-15"
"20205",2018,4,2,0,"2018-11-15"
"20207",2018,4,1,0,"2018-11-15"
"20209",2018,4,36,4228789,"2018-11-15"
"20999",2018,4,2,0,"2018-11-15"
"21000",2018,4,1532,138973728,"2018-11-15"
"21001",2018,4,3,240570,"2018-11-15"
"21003",2018,4,4,144536,"2018-11-15"
"21005",2018,4,7,240012,"2018-11-15"
"21007",2018,4,4,0,"2018-11-15"
"21009",2018,4,10,712475,"2018-11-15"
"21011",2018,4,1,0,"2018-11-15"
"21013",2018,4,9,342177,"2018-11-15"
"21015",2018,4,56,8571431,"2018-11-15"
"21017",2018,4,7,764988,"2018-11-15"
"21019",2018,4,22,2320437,"2018-11-15"
"21021",2018,4,16,1400325,"2018-11-15"
"21023",2018,4,1,0,"2018-11-15"
"21025",2018,4,1,0,"2018-11-15"
"21027",2018,4,4,149824,"2018-11-15"
"21029",2018,4,24,2019957,"2018-11-15"
"21031",2018,4,1,0,"2018-11-15"
"21033",2018,4,3,156887,"2018-11-15"
"21035",2018,4,13,884834,"2018-11-15"
"21037",2018,4,30,3860302,"2018-11-15"
"21039",2018,4,1,0,"2018-11-15"
"21041",2018,4,2,0,"2018-11-15"
"21043",2018,4,4,188410,"2018-11-15"
"21045",2018,4,2,0,"2018-11-15"
"21047",2018,4,16,1001020,"2018-11-15"
"21049",2018,4,16,2071027,"2018-11-15"
"21051",2018,4,3,115377,"2018-11-15"
"21053",2018,4,1,0,"2018-11-15"
"21057",2018,4,2,0,"2018-11-15"
"21059",2018,4,47,3682358,"2018-11-15"
"21063",2018,4,3,0,"2018-11-15"
"21065",2018,4,4,146448,"2018-11-15"
"21067",2018,4,165,16811192,"2018-11-15"
"21069",2018,4,3,213175,"2018-11-15"
"21071",2018,4,18,769184,"2018-11-15"
"21073",2018,4,25,3032353,"2018-11-15"
"21077",2018,4,1,0,"2018-11-15"
"21079",2018,4,1,0,"2018-11-15"
"21081",2018,4,5,705868,"2018-11-15"
"21083",2018,4,7,559235,"2018-11-15"
"21085",2018,4,4,230774,"2018-11-15"
"21087",2018,4,3,216190,"2018-11-15"
"21089",2018,4,6,738742,"2018-11-15"
"21091",2018,4,2,0,"2018-11-15"
"21093",2018,4,45,4058887,"2018-11-15"
"21095",2018,4,5,311562,"2018-11-15"
"21097",2018,4,7,373017,"2018-11-15"
"21099",2018,4,4,288484,"2018-11-15"
"21101",2018,4,14,1313617,"2018-11-15"
"21103",2018,4,4,214888,"2018-11-15"
"21105",2018,4,1,0,"2018-11-15"
"21107",2018,4,13,1023515,"2018-11-15"
"21111",2018,4,358,33478829,"2018-11-15"
"21113",2018,4,15,987841,"2018-11-15"
"21115",2018,4,4,0,"2018-11-15"
"21117",2018,4,53,6978811,"2018-11-15"
"21119",2018,4,3,36610,"2018-11-15"
"21121",2018,4,9,0,"2018-11-15"
"21123",2018,4,2,0,"2018-11-15"
"21125",2018,4,20,1995528,"2018-11-15"
"21127",2018,4,2,0,"2018-11-15"
"21129",2018,4,0,0,"2018-11-15"
"21131",2018,4,3,115615,"2018-11-15"
"21133",2018,4,2,0,"2018-11-15"
"21135",2018,4,1,0,"2018-11-15"
"21137",2018,4,1,0,"2018-11-15"
"21139",2018,4,1,0,"2018-11-15"
"21141",2018,4,5,278352,"2018-11-15"
"21143",2018,4,1,0,"2018-11-15"
"21145",2018,4,43,4105246,"2018-11-15"
"21149",2018,4,1,0,"2018-11-15"
"21151",2018,4,27,1927497,"2018-11-15"
"21153",2018,4,2,0,"2018-11-15"
"21155",2018,4,4,399306,"2018-11-15"
"21157",2018,4,6,386808,"2018-11-15"
"21159",2018,4,1,0,"2018-11-15"
"21161",2018,4,7,0,"2018-11-15"
"21163",2018,4,2,0,"2018-11-15"
"21167",2018,4,5,221883,"2018-11-15"
"21169",2018,4,2,0,"2018-11-15"
"21171",2018,4,6,220682,"2018-11-15"
"21173",2018,4,8,591776,"2018-11-15"
"21175",2018,4,2,0,"2018-11-15"
"21177",2018,4,7,699821,"2018-11-15"
"21179",2018,4,14,1284407,"2018-11-15"
"21181",2018,4,1,0,"2018-11-15"
"21183",2018,4,7,257303,"2018-11-15"
"21185",2018,4,28,1737353,"2018-11-15"
"21187",2018,4,3,0,"2018-11-15"
"21189",2018,4,1,0,"2018-11-15"
"21191",2018,4,2,0,"2018-11-15"
"21193",2018,4,7,519894,"2018-11-15"
"21195",2018,4,25,1319930,"2018-11-15"
"21197",2018,4,1,0,"2018-11-15"
"21199",2018,4,29,3602370,"2018-11-15"
"21203",2018,4,1,0,"2018-11-15"
"21205",2018,4,8,627257,"2018-11-15"
"21207",2018,4,4,182241,"2018-11-15"
"21209",2018,4,21,2446791,"2018-11-15"
"21211",2018,4,16,1523489,"2018-11-15"
"21213",2018,4,5,354411,"2018-11-15"
"21215",2018,4,3,117008,"2018-11-15"
"21217",2018,4,9,761877,"2018-11-15"
"21219",2018,4,1,0,"2018-11-15"
"21221",2018,4,3,0,"2018-11-15"
"21223",2018,4,1,0,"2018-11-15"
"21225",2018,4,4,259855,"2018-11-15"
"21227",2018,4,50,5873278,"2018-11-15"
"21229",2018,4,3,251456,"2018-11-15"
"21231",2018,4,5,207968,"2018-11-15"
"21233",2018,4,2,0,"2018-11-15"
"21235",2018,4,11,428610,"2018-11-15"
"21239",2018,4,10,550797,"2018-11-15"
"21999",2018,4,4,186548,"2018-11-15"
"22000",2018,4,1544,134796058,"2018-11-15"
"22001",2018,4,15,932076,"2018-11-15"
"22003",2018,4,4,0,"2018-11-15"
"22005",2018,4,36,3396884,"2018-11-15"
"22007",2018,4,1,0,"2018-11-15"
"22009",2018,4,6,316295,"2018-11-15"
"22011",2018,4,10,859862,"2018-11-15"
"22013",2018,4,1,0,"2018-11-15"
"22015",2018,4,33,2621970,"2018-11-15"
"22017",2018,4,97,10097959,"2018-11-15"
"22019",2018,4,68,6904337,"2018-11-15"
"22021",2018,4,3,122071,"2018-11-15"
"22025",2018,4,1,0,"2018-11-15"
"22027",2018,4,5,405065,"2018-11-15"
"22029",2018,4,5,427463,"2018-11-15"
"22031",2018,4,3,301398,"2018-11-15"
"22033",2018,4,203,20008645,"2018-11-15"
"22035",2018,4,1,0,"2018-11-15"
"22037",2018,4,1,0,"2018-11-15"
"22039",2018,4,10,499480,"2018-11-15"
"22041",2018,4,3,0,"2018-11-15"
"22043",2018,4,1,0,"2018-11-15"
"22045",2018,4,22,1342796,"2018-11-15"
"22047",2018,4,5,386813,"2018-11-15"
"22049",2018,4,1,0,"2018-11-15"
"22051",2018,4,213,15896730,"2018-11-15"
"22053",2018,4,6,0,"2018-11-15"
"22055",2018,4,125,11466770,"2018-11-15"
"22057",2018,4,28,2509555,"2018-11-15"
"22059",2018,4,1,0,"2018-11-15"
"22061",2018,4,14,1553794,"2018-11-15"
"22063",2018,4,28,3490768,"2018-11-15"
"22065",2018,4,0,0,"2018-11-15"
"22067",2018,4,5,294738,"2018-11-15"
"22069",2018,4,9,731710,"2018-11-15"
"22071",2018,4,117,8958820,"2018-11-15"
"22073",2018,4,79,8538111,"2018-11-15"
"22075",2018,4,5,530057,"2018-11-15"
"22077",2018,4,1,0,"2018-11-15"
"22079",2018,4,51,4138846,"2018-11-15"
"22083",2018,4,6,412099,"2018-11-15"
"22085",2018,4,2,0,"2018-11-15"
"22087",2018,4,8,710648,"2018-11-15"
"22089",2018,4,16,1206463,"2018-11-15"
"22091",2018,4,1,0,"2018-11-15"
"22093",2018,4,5,527361,"2018-11-15"
"22095",2018,4,8,602130,"2018-11-15"
"22097",2018,4,21,1438469,"2018-11-15"
"22099",2018,4,5,483340,"2018-11-15"
"22101",2018,4,11,483579,"2018-11-15"
"22103",2018,4,129,11612235,"2018-11-15"
"22105",2018,4,35,2463061,"2018-11-15"
"22109",2018,4,37,3361786,"2018-11-15"
"22111",2018,4,2,0,"2018-11-15"
"22113",2018,4,12,812162,"2018-11-15"
"22115",2018,4,1,0,"2018-11-15"
"22117",2018,4,9,545919,"2018-11-15"
"22119",2018,4,7,427116,"2018-11-15"
"22121",2018,4,4,520396,"2018-11-15"
"22123",2018,4,1,0,"2018-11-15"
"22125",2018,4,4,515428,"2018-11-15"
"22127",2018,4,3,99914,"2018-11-15"
"23000",2018,4,440,65859008,"2018-11-15"
"23001",2018,4,27,4579762,"2018-11-15"
"23003",2018,4,15,1412157,"2018-11-15"
"23005",2018,4,134,28072563,"2018-11-15"
"23007",2018,4,9,1066613,"2018-11-15"
"23009",2018,4,21,1577407,"2018-11-15"
"23011",2018,4,47,6265398,"2018-11-15"
"23013",2018,4,22,2077631,"2018-11-15"
"23015",2018,4,7,0,"2018-11-15"
"23017",2018,4,11,1426151,"2018-11-15"
"23019",2018,4,49,7172625,"2018-11-15"
"23021",2018,4,4,655587,"2018-11-15"
"23023",2018,4,10,1116061,"2018-11-15"
"23025",2018,4,8,826938,"2018-11-15"
"23027",2018,4,7,968205,"2018-11-15"
"23029",2018,4,5,0,"2018-11-15"
"23031",2018,4,62,7627089,"2018-11-15"
"23999",2018,4,2,0,"2018-11-15"
"24000",2018,4,2597,278779798,"2018-11-15"
"24001",2018,4,31,3313081,"2018-11-15"
"24003",2018,4,214,28921756,"2018-11-15"
"24005",2018,4,383,41808535,"2018-11-15"
"24009",2018,4,29,3259103,"2018-11-15"
"24011",2018,4,5,318438,"2018-11-15"
"24013",2018,4,70,7575189,"2018-11-15"
"24015",2018,4,25,1868516,"2018-11-15"
"24017",2018,4,54,8579375,"2018-11-15"
"24019",2018,4,5,833911,"2018-11-15"
"24021",2018,4,110,12464741,"2018-11-15"
"24023",2018,4,9,614276,"2018-11-15"
"24025",2018,4,95,11967321,"2018-11-15"
"24027",2018,4,193,17823740,"2018-11-15"
"24029",2018,4,5,568861,"2018-11-15"
"24031",2018,4,737,70879111,"2018-11-15"
"24033",2018,4,310,25841883,"2018-11-15"
"24035",2018,4,14,2210897,"2018-11-15"
"24037",2018,4,30,5732955,"2018-11-15"
"24039",2018,4,1,0,"2018-11-15"
"24041",2018,4,22,1875079,"2018-11-15"
"24043",2018,4,37,7868198,"2018-11-15"
"24045",2018,4,41,5278667,"2018-11-15"
"24047",2018,4,19,1799612,"2018-11-15"
"24510",2018,4,129,16256956,"2018-11-15"
"24999",2018,4,29,0,"2018-11-15"
"25000",2018,4,3142,433057554,"2018-11-15"
"25001",2018,4,102,12888950,"2018-11-15"
"25003",2018,4,55,7289490,"2018-11-15"
"25005",2018,4,194,27663538,"2018-11-15"
"25007",2018,4,10,573406,"2018-11-15"
"25009",2018,4,374,54430368,"2018-11-15"
"25011",2018,4,17,1682432,"2018-11-15"
"25013",2018,4,165,27996501,"2018-11-15"
"25015",2018,4,51,7648541,"2018-11-15"
"25017",2018,4,882,109487706,"2018-11-15"
"25019",2018,4,6,547610,"2018-11-15"
"25021",2018,4,453,67474600,"2018-11-15"
"25023",2018,4,201,30961174,"2018-11-15"
"25025",2018,4,289,36988367,"2018-11-15"
"25027",2018,4,335,47267289,"2018-11-15"
"25999",2018,4,8,157582,"2018-11-15"
"26000",2018,4,1,0,"2018-11-15"
"26000",2018,4,3698,482239960,"2018-11-15"
"26001",2018,4,2,0,"2018-11-15"
"26003",2018,4,2,0,"2018-11-15"
"26005",2018,4,22,2605510,"2018-11-15"
"26007",2018,4,10,947986,"2018-11-15"
"26009",2018,4,4,308222,"2018-11-15"
"26011",2018,4,3,182186,"2018-11-15"
"26013",2018,4,2,0,"2018-11-15"
"26015",2018,4,9,1158403,"2018-11-15"
"26017",2018,4,33,3360741,"2018-11-15"
"26019",2018,4,1,0,"2018-11-15"
"26021",2018,4,43,4394652,"2018-11-15"
"26023",2018,4,9,845187,"2018-11-15"
"26025",2018,4,47,3559917,"2018-11-15"
"26027",2018,4,4,597141,"2018-11-15"
"26029",2018,4,12,7891345,"2018-11-15"
"26031",2018,4,7,672767,"2018-11-15"
"26033",2018,4,9,1038595,"2018-11-15"
"26035",2018,4,3,249070,"2018-11-15"
"26037",2018,4,12,2047277,"2018-11-15"
"26039",2018,4,2,0,"2018-11-15"
"26041",2018,4,15,1549915,"2018-11-15"
"26043",2018,4,13,2027920,"2018-11-15"
"26045",2018,4,36,4979350,"2018-11-15"
"26047",2018,4,22,2601902,"2018-11-15"
"26049",2018,4,160,26429912,"2018-11-15"
"26051",2018,4,3,334320,"2018-11-15"
"26053",2018,4,4,370910,"2018-11-15"
"26055",2018,4,46,7235415,"2018-11-15"
"26057",2018,4,8,1075997,"2018-11-15"
"26059",2018,4,9,891336,"2018-11-15"
"26061",2018,4,8,881911,"2018-11-15"
"26063",2018,4,10,1355404,"2018-11-15"
"26065",2018,4,139,19038963,"2018-11-15"
"26067",2018,4,18,2604033,"2018-11-15"
"26069",2018,4,9,455381,"2018-11-15"
"26071",2018,4,1,0,"2018-11-15"
"26073",2018,4,15,1474573,"2018-11-15"
"26075",2018,4,45,5558254,"2018-11-15"
"26077",2018,4,99,12738657,"2018-11-15"
"26079",2018,4,4,570737,"2018-11-15"
"26081",2018,4,252,41559786,"2018-11-15"
"26087",2018,4,26,2585034,"2018-11-15"
"26089",2018,4,10,3482559,"2018-11-15"
"26091",2018,4,22,2658729,"2018-11-15"
"26093",2018,4,67,11419459,"2018-11-15"
"26095",2018,4,3,0,"2018-11-15"
"26097",2018,4,2,0,"2018-11-15"
"26099",2018,4,1,0,"2018-11-15"
"26099",2018,4,374,44086297,"2018-11-15"
"26101",2018,4,9,729376,"2018-11-15"
"26103",2018,4,28,3117918,"2018-11-15"
"26105",2018,4,7,710322,"2018-11-15"
"26107",2018,4,11,1458739,"2018-11-15"
"26109",2018,4,7,625783,"2018-11-15"
"26111",2018,4,37,4662598,"2018-11-15"
"26113",2018,4,3,85263,"2018-11-15"
"26115",2018,4,26,3623948,"2018-11-15"
"26117",2018,4,12,2289907,"2018-11-15"
"26119",2018,4,1,0,"2018-11-15"
"26121",2018,4,48,6193058,"2018-11-15"
"26123",2018,4,7,690275,"2018-11-15"
"26125",2018,4,743,97081522,"2018-11-15"
"26127",2018,4,4,355441,"2018-11-15"
"26129",2018,4,5,376191,"2018-11-15"
"26131",2018,4,1,0,"2018-11-15"
"26133",2018,4,3,222805,"2018-11-15"
"26135",2018,4,2,0,"2018-11-15"
"26137",2018,4,11,950781,"2018-11-15"
"26139",2018,4,86,17575302,"2018-11-15"
"26141",2018,4,2,0,"2018-11-15"
"26143",2018,4,6,627996,"2018-11-15"
"26145",2018,4,78,8988899,"2018-11-15"
"26147",2018,4,52,5321085,"2018-11-15"
"26149",2018,4,12,1088067,"2018-11-15"
"26151",2018,4,7,535098,"2018-11-15"
"26153",2018,4,3,364734,"2018-11-15"
"26155",2018,4,21,2267056,"2018-11-15"
"26157",2018,4,10,1468760,"2018-11-15"
"26159",2018,4,14,1065044,"2018-11-15"
"26161",2018,4,165,20452112,"2018-11-15"
"26163",2018,4,534,56436241,"2018-11-15"
"26165",2018,4,9,2228718,"2018-11-15"
"26999",2018,4,78,10278695,"2018-11-15"
"27000",2018,4,1857,264027727,"2018-11-15"
"27001",2018,4,3,0,"2018-11-15"
"27003",2018,4,93,16791651,"2018-11-15"
"27005",2018,4,11,764166,"2018-11-15"
"27007",2018,4,13,1372274,"2018-11-15"
"27009",2018,4,8,1153446,"2018-11-15"
"27011",2018,4,1,0,"2018-11-15"
"27013",2018,4,30,4176404,"2018-11-15"
"27015",2018,4,8,817519,"2018-11-15"
"27017",2018,4,9,0,"2018-11-15"
"27019",2018,4,37,4462200,"2018-11-15"
"27021",2018,4,4,332191,"2018-11-15"
"27023",2018,4,2,0,"2018-11-15"
