"dataset","NOHSS_topic","indicator_short","indicator_text","indicator_tooltip","geo_name","geo_abr","fips_code","fips_code_1","years","year_min","desired_direction","unit","value","lower_CI","upper_CI","indicator_calculation","base_population","geo_type","measure_value","measure_group","indicator","X6","geo_level","geo_abr_1","service","id"
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Utah","UT",NA,NA,"2013","2013","lower","per 100k",1.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7519
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Utah","UT",NA,NA,"2014","2014","lower","per 100k",2,1.5,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7520
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Utah","UT",NA,NA,"2015","2015","lower","per 100k",1.9,1.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7521
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Utah","UT",NA,NA,"2016","2016","lower","per 100k",1.6,1.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7522
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Utah","UT",NA,NA,"2017","2017","lower","per 100k",1.7,1.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7523
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"1999","1999","lower","per 100k",1.8,0.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7524
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2000","2000","lower","per 100k",3.6,2.3,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7525
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2001","2001","lower","per 100k",1.8,0.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7526
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2002","2002","lower","per 100k",2.8,1.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7527
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2003","2003","lower","per 100k",1.1,0.4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7528
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2004","2004","lower","per 100k",2.6,1.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7529
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2005","2005","lower","per 100k",2.1,1.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7530
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2006","2006","lower","per 100k",3.4,2.2,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7531
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2007","2007","lower","per 100k",2.4,1.4,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7532
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2008","2008","lower","per 100k",2.6,1.6,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7533
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2009","2009","lower","per 100k",2.8,1.8,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7534
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2010","2010","lower","per 100k",2.3,1.3,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7535
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2011","2011","lower","per 100k",2.1,1.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7536
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2012","2012","lower","per 100k",2.8,1.7,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7537
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2013","2013","lower","per 100k",3.2,2,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7538
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2014","2014","lower","per 100k",4,2.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7539
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2015","2015","lower","per 100k",3.5,2.4,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7540
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2016","2016","lower","per 100k",2.5,1.6,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7541
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Vermont","VT",NA,NA,"2017","2017","lower","per 100k",1.8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7542
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"1999","1999","lower","per 100k",2.4,2,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7543
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2000","2000","lower","per 100k",2.7,2.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7544
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2001","2001","lower","per 100k",2.8,2.4,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7545
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2002","2002","lower","per 100k",2.7,2.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7546
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2003","2003","lower","per 100k",2.4,2.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7547
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2004","2004","lower","per 100k",2.1,1.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7548
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2005","2005","lower","per 100k",2.2,1.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7549
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2006","2006","lower","per 100k",2.4,2.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7550
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2007","2007","lower","per 100k",2.4,2,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7551
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2008","2008","lower","per 100k",2.2,1.9,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7552
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2009","2009","lower","per 100k",2.1,1.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7553
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2010","2010","lower","per 100k",2.4,2.1,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7554
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2011","2011","lower","per 100k",2.3,2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7555
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2012","2012","lower","per 100k",2.4,2.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7556
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2013","2013","lower","per 100k",2.4,2.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7557
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2014","2014","lower","per 100k",2.3,2,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7558
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2015","2015","lower","per 100k",2.4,2.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7559
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2016","2016","lower","per 100k",2.6,2.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7560
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Virginia","VA",NA,NA,"2017","2017","lower","per 100k",2.6,2.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7561
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Washington","WA",NA,NA,"1999","1999","lower","per 100k",2.8,2.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7562
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Washington","WA",NA,NA,"2000","2000","lower","per 100k",2.8,2.4,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7563
"CDC United States Cancer Statistics Registry","health outcome","incidence of oral / pharyngeal cancer","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","age-adjusted new annual cases of oral or pharyngeal cancer per 100k people","Washington","WA",NA,NA,"2001","2001","lower","per 100k",2.8,2.4,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7564
