provider_specialty_id,provider_id,specialty
83758,1417104589,General Dentistry
83759,1417105669,General Dentistry
83760,1417105669,Orthodontics and Dentofacial Orthopedics
83761,1417155821,Oral and Maxillofacial Surgery
83762,1417176843,General Dentistry
83763,1417177379,Pediatric Dentistry
83764,1417214396,General Dentistry
83765,1417516303,General Dentistry
83766,1417910456,Pediatric Dentistry
83767,1417910456,General Dentistry
83768,1417963232,General Dentistry
83769,1417977158,General Dentistry
83770,1427139849,Pediatric Dentistry
83771,1427146729,General Dentistry
83772,1427177070,General Dentistry
83773,1427205640,Orthodontics and Dentofacial Orthopedics
83774,1427219823,General Dentistry
83775,1427239508,General Dentistry
83776,1427243013,General Dentistry
83777,1427244615,General Dentistry
83778,1427357060,General Dentistry
83779,1427378314,General Dentistry
83780,1427392729,General Dentistry
83781,1427400639,General Dentistry
83782,1115282,Oral and Maxillofacial Surgery
83783,1437250560,Pediatric Dentistry
83784,1437288461,General Dentistry
83785,1437315702,Oral and Maxillofacial Surgery
83786,1437341534,General Dentistry
83787,1437385051,General Dentistry
83788,1437457371,General Dentistry
83789,1437532579,Pediatric Dentistry
83790,1437561487,Pediatric Dentistry
83791,1437591401,General Dentistry
83792,1437591765,General Dentistry
83793,1578533063,General Dentistry
83794,1578694311,General Dentistry
83795,1578765723,General Dentistry
83796,1578766036,Orthodontics and Dentofacial Orthopedics
83797,1578878856,Pediatric Dentistry
83798,1578902904,General Dentistry
83799,1578981866,Orthodontics and Dentofacial Orthopedics
83800,1588076335,General Dentistry
83801,1588078596,General Dentistry
83802,1588224208,General Dentistry
83803,1588611776,General Dentistry
83804,1115299,General Dentistry
83805,1588643068,Oral and Maxillofacial Surgery
83806,1588676563,General Dentistry
83807,1588708127,General Dentistry
83808,1588752745,General Dentistry
83809,1588758247,General Dentistry
83810,1115280,General Dentistry
83811,1588781512,General Dentistry
83812,1588810139,General Dentistry
83813,1588829469,General Dentistry
83814,1588837165,Pediatric Dentistry
83815,1588864045,Pediatric Dentistry
83816,1588893507,Pediatric Dentistry
83817,1588919807,General Dentistry
83818,1598076564,General Dentistry
83819,1598102931,Pediatric Dentistry
83820,1598102931,General Dentistry
83821,1598138869,General Dentistry
83822,1598194466,General Dentistry
83823,1598203259,Orthodontics and Dentofacial Orthopedics
83824,1598729261,Oral and Maxillofacial Surgery
83825,1598735847,General Dentistry
83826,1598738338,Oral and Maxillofacial Surgery
83827,1598741548,Oral and Maxillofacial Surgery
83828,1598773293,General Dentistry
83829,1598808883,General Dentistry
83830,1598931479,General Dentistry
83831,1598950586,General Dentistry
83832,1598958142,Orthodontics and Dentofacial Orthopedics
83833,1598966467,Oral and Maxillofacial Surgery
83834,1598974917,General Dentistry
83835,1598993586,General Dentistry
83836,1609007442,General Dentistry
83837,1609024199,General Dentistry
83838,1609038975,General Dentistry
83839,1609048321,General Dentistry
83840,1609051812,General Dentistry
83841,1609081066,General Dentistry
83842,1609094150,Orthodontics and Dentofacial Orthopedics
83843,1609154855,General Dentistry
83844,1609285337,General Dentistry
83845,1609291798,General Dentistry
83846,1609295336,General Dentistry
83847,1609305218,General Dentistry
83848,1609353499,Pediatric Dentistry
83849,1609361047,General Dentistry
83850,1609361849,General Dentistry
83851,1609910983,General Dentistry
83852,1609913300,General Dentistry
83853,1609923580,Oral and Maxillofacial Surgery
83854,1609926682,General Dentistry
83855,1609934231,General Dentistry
83856,1609937325,General Dentistry
83857,1609941400,General Dentistry
83858,1609962281,General Dentistry
83859,1609968874,General Dentistry
83860,1609987452,General Dentistry
83861,1619038767,General Dentistry
83862,1619043205,General Dentistry
83863,1619054624,General Dentistry
83864,1619130788,Oral and Maxillofacial Surgery
83865,1619177854,Pediatric Dentistry
83866,1619298239,General Dentistry
83867,1619328655,General Dentistry
83868,1619329588,General Dentistry
83869,1619381274,General Dentistry
83870,1619404514,General Dentistry
83871,1619406451,General Dentistry
83872,1619432721,General Dentistry
83873,1619459633,General Dentistry
83874,1619498219,General Dentistry
83875,1619926367,General Dentistry
83876,1619976172,General Dentistry
83877,1619995933,General Dentistry
83878,1629038682,General Dentistry
83879,1629054473,Oral and Maxillofacial Surgery
83880,1629068523,General Dentistry
83881,1629089602,General Dentistry
83882,1629134317,Pediatric Dentistry
83883,1629134317,General Dentistry
83884,1629176185,General Dentistry
83885,1629176185,Oral and Maxillofacial Surgery
83886,1629238613,General Dentistry
83887,1629273164,General Dentistry
83888,1629276498,Pediatric Dentistry
83889,1629276522,Oral and Maxillofacial Surgery
83890,1629319694,General Dentistry
83891,1629368170,General Dentistry
83892,1629555883,General Dentistry
83893,1639132749,Oral and Maxillofacial Surgery
83894,1115286,General Dentistry
83895,1639140023,General Dentistry
83896,1639149321,General Dentistry
83897,1639149834,Oral and Maxillofacial Surgery
83898,1639192917,General Dentistry
83899,1639200116,General Dentistry
83900,1851360846,General Dentistry
83901,1851447296,General Dentistry
83902,1851467393,General Dentistry
83903,1851467393,Orthodontics and Dentofacial Orthopedics
83904,1851478416,General Dentistry
83905,1851481766,General Dentistry
83906,1851548044,General Dentistry
83907,1851548747,General Dentistry
83908,1851551592,General Dentistry
83909,1851554992,General Dentistry
83910,1851585434,Oral and Maxillofacial Surgery
83911,1851641799,General Dentistry
83912,1851656227,General Dentistry
83913,1851704001,General Dentistry
83914,1851777510,General Dentistry
83915,1861409203,General Dentistry
83916,1861410987,General Dentistry
83917,1861458218,General Dentistry
83918,1861525917,Pediatric Dentistry
83919,1861561151,Pediatric Dentistry
83920,1861696932,Pediatric Dentistry
83921,1861705675,General Dentistry
83922,1861805392,General Dentistry
83923,1861851453,General Dentistry
83924,1861853798,Pediatric Dentistry
83925,1861874018,Pediatric Dentistry
83926,1871061564,General Dentistry
83927,1871070177,General Dentistry
83928,1871154674,Pediatric Dentistry
83929,1871154674,General Dentistry
83930,1871609792,General Dentistry
83931,1871626507,General Dentistry
83932,1871640870,General Dentistry
83933,1871645929,Orthodontics and Dentofacial Orthopedics
83934,1871645929,General Dentistry
83935,1871669986,General Dentistry
83936,1871727594,General Dentistry
83937,1871752469,General Dentistry
83938,1871755231,General Dentistry
83939,1871758318,General Dentistry
83940,1871768622,General Dentistry
83941,1871804781,General Dentistry
83942,1871804781,Oral and Maxillofacial Surgery
83943,1871841916,General Dentistry
83944,1871932848,General Dentistry
83945,1871996819,Orthodontics and Dentofacial Orthopedics
83946,1881075893,General Dentistry
83947,1881087740,General Dentistry
83948,1881116903,General Dentistry
83949,1881124402,General Dentistry
83950,1115287,General Dentistry
83951,1881678498,General Dentistry
83952,1881709236,General Dentistry
83953,1881711661,General Dentistry
83954,1881730778,General Dentistry
83955,1881801314,General Dentistry
83956,1881844413,General Dentistry
83957,1881911600,Oral and Maxillofacial Surgery
83958,1881968204,General Dentistry
83959,1881968204,Pediatric Dentistry
83960,1881980258,General Dentistry
83961,1891030292,General Dentistry
83962,1891035119,Orthodontics and Dentofacial Orthopedics
83963,1891134896,General Dentistry
83964,1891148938,General Dentistry
83965,1891275111,General Dentistry
83966,1891709879,Pediatric Dentistry
83967,1891714333,General Dentistry
83968,1891718557,Pediatric Dentistry
83969,1891809042,General Dentistry
83970,1891841102,General Dentistry
83971,1891880126,General Dentistry
83972,1891926697,General Dentistry
83973,1891934592,General Dentistry
83974,1720302086,General Dentistry
83975,1174648372,General Dentistry
83976,1205962487,General Dentistry
83977,1114943479,General Dentistry
83978,1902046113,General Dentistry
83979,1598885808,General Dentistry
83980,1093811457,General Dentistry
83981,1457422941,General Dentistry
83982,1730186909,General Dentistry
83983,1063595668,General Dentistry
83984,1710921523,General Dentistry
83985,1568586667,General Dentistry
83986,1558445734,General Dentistry
83987,1115317,Oral and Maxillofacial Surgery
83988,1578671855,General Dentistry
83989,1720097447,Oral and Maxillofacial Surgery
83990,1720097447,General Dentistry
83991,1366558207,General Dentistry
83992,1194759753,General Dentistry
83993,1063533651,General Dentistry
83994,1063533651,Orthodontics and Dentofacial Orthopedics
83995,1720085905,General Dentistry
83996,1255433843,General Dentistry
83997,1568402063,General Dentistry
83998,1881629632,General Dentistry
83999,1952346694,General Dentistry
84000,1235197203,General Dentistry
84001,1215039375,Pediatric Dentistry
84002,1053412437,General Dentistry
84003,1487769659,Oral and Maxillofacial Surgery
84004,1487769659,General Dentistry
84005,1316017908,Oral and Maxillofacial Surgery
84006,1316017908,Pediatric Dentistry
84007,1023054335,General Dentistry
84008,1891710794,General Dentistry
84009,1740347848,Pediatric Dentistry
84010,1417099920,General Dentistry
84011,1115304,Oral and Maxillofacial Surgery
84012,1376570226,General Dentistry
84013,1063415321,General Dentistry
84014,1972686319,General Dentistry
84015,1891839205,General Dentistry
84016,1891839205,Orthodontics and Dentofacial Orthopedics
84017,1588783534,General Dentistry
84018,1265572010,General Dentistry
84019,1912063058,General Dentistry
84020,1689708240,General Dentistry
84021,1346372810,General Dentistry
84022,1336106525,General Dentistry
84023,1154362085,General Dentistry
84024,1245254770,General Dentistry
84025,1710006341,General Dentistry
84026,1861459323,General Dentistry
84027,1306949680,General Dentistry
84028,1043230899,General Dentistry
84029,1115306,General Dentistry
84030,1518006790,General Dentistry
84031,1790845592,General Dentistry
84032,1730101957,General Dentistry
84033,1063593754,General Dentistry
84034,1811033434,Orthodontics and Dentofacial Orthopedics
84035,1043244619,General Dentistry
84036,1306945969,General Dentistry
84037,1306945969,Orthodontics and Dentofacial Orthopedics
84038,1376668525,General Dentistry
84039,1447474580,General Dentistry
84040,1336152941,General Dentistry
84041,1124140280,Orthodontics and Dentofacial Orthopedics
84042,1124140280,General Dentistry
84043,1710913157,General Dentistry
84044,1114075249,General Dentistry
84045,1205957115,General Dentistry
84046,1396842407,General Dentistry
84047,1932124260,General Dentistry
84048,1275575565,General Dentistry
84049,1174687149,General Dentistry
84050,1023058260,General Dentistry
84051,1477679280,General Dentistry
84052,1033200282,General Dentistry
84053,1851480289,General Dentistry
84054,1205950672,General Dentistry
84055,1902902646,Oral and Maxillofacial Surgery
84056,1174688659,General Dentistry
84057,1043434111,General Dentistry
84058,1437153798,General Dentistry
84059,1437153798,Pediatric Dentistry
84060,1164571402,General Dentistry
84061,1164571402,Pediatric Dentistry
84062,1750317368,General Dentistry
84063,1750470829,General Dentistry
84064,1699792192,General Dentistry
84065,1134221633,General Dentistry
84066,1033145347,General Dentistry
84067,1861437469,General Dentistry
84068,1902917354,General Dentistry
84069,1205900495,General Dentistry
84070,1659471563,General Dentistry
84071,1285734269,Pediatric Dentistry
84072,1558340299,General Dentistry
84073,1679633325,General Dentistry
84074,1356563100,General Dentistry
84075,1366504276,General Dentistry
84076,1366504276,Orthodontics and Dentofacial Orthopedics
84077,1992833917,General Dentistry
84078,1316045594,General Dentistry
84079,1063403624,General Dentistry
84080,1932250743,General Dentistry
84081,1053335489,General Dentistry
84082,1205878717,General Dentistry
84083,1760474761,General Dentistry
84084,1619018199,General Dentistry
84085,1477652485,Orthodontics and Dentofacial Orthopedics
84086,1700842549,General Dentistry
84087,1578697843,General Dentistry
84088,1356564470,General Dentistry
84089,1376616631,General Dentistry
84090,1023093606,General Dentistry
84091,1023093606,Pediatric Dentistry
84092,1801832688,General Dentistry
84093,1447362215,General Dentistry
84094,1760575211,General Dentistry
84095,1336112697,Oral and Maxillofacial Surgery
84096,1508880998,General Dentistry
84097,1023193273,Oral and Maxillofacial Surgery
84098,1811021819,General Dentistry
84099,1174686810,General Dentistry
84100,1689787087,General Dentistry
84101,1316020852,General Dentistry
84102,1457459752,General Dentistry
84103,1295875250,General Dentistry
84104,1134287931,General Dentistry
84105,1588685259,General Dentistry
84106,1093814097,General Dentistry
84107,1093814097,Pediatric Dentistry
84108,1659588960,General Dentistry
84109,1669554945,General Dentistry
84110,1801907274,General Dentistry
84111,1093725194,General Dentistry
84112,1699748962,Oral and Maxillofacial Surgery
84113,1356407407,General Dentistry
84114,1407847916,General Dentistry
84115,1124084603,General Dentistry
84116,1457452203,General Dentistry
84117,1730209040,General Dentistry
84118,1356412415,General Dentistry
84119,1115303,Oral and Maxillofacial Surgery
84120,1891720967,General Dentistry
84121,1891720967,Pediatric Dentistry
84122,1649381237,General Dentistry
84123,1649381237,Orthodontics and Dentofacial Orthopedics
84124,1356788871,General Dentistry
84125,1558483602,Orthodontics and Dentofacial Orthopedics
84126,1558483602,General Dentistry
84127,1093849192,General Dentistry
84128,1881766335,General Dentistry
84129,1881766335,Oral and Maxillofacial Surgery
